lookback,top_n,cap,rebal,overlay_base,pdot_floor,nav_win,pdot_win,skip_recent,nav_floor_mult,IS_SR,IS_Ret,IS_MDD,OOS_SR,OOS_Ret,OOS_MDD,FULL_SR,FULL_Ret,FULL_Vol,FULL_MDD,NAVx,SR_gap,min_sr,calmar,step
120,3,1.0,21,6.0,0.28,17,252,0,0.5,0.342,17.21,-52.0,0.608,28.64,-69.7,0.482,23.41,48.6,-69.7,3.5,0.26599999999999996,0.342,0.3358680057388809,2
120,3,1.0,21,6.0,0.28,20,252,0,0.5,0.467,25.72,-52.0,0.6,34.03,-83.5,0.54,30.22,56.0,-83.5,4.4,0.13299999999999995,0.467,0.36191616766467066,2
120,3,1.0,21,6.0,0.3,12,252,0,0.25,0.402,18.71,-58.8,-0.07,-3.1,-71.2,0.152,6.89,45.3,-73.1,0.6,0.47200000000000003,-0.07,0.09425444596443229,2
120,3,1.0,21,6.0,0.3,15,252,0,0.25,0.699,46.9,-52.0,0.219,10.77,-84.4,0.47,27.32,58.1,-84.4,3.0,0.48,0.219,0.32369668246445493,2
120,3,1.0,21,6.0,0.3,17,252,0,0.25,0.587,36.79,-52.0,0.446,19.43,-66.8,0.515,27.38,53.2,-66.8,4.7,0.14099999999999996,0.446,0.4098802395209581,2
120,3,1.0,21,6.0,0.3,20,252,0,0.25,0.665,42.61,-52.0,0.505,27.57,-80.9,0.583,34.46,59.1,-80.9,6.4,0.16000000000000003,0.505,0.4259579728059332,2
120,3,1.0,21,6.0,0.3,12,252,0,0.33,0.369,16.86,-59.7,-0.078,-3.51,-73.3,0.128,5.82,45.4,-77.8,0.5,0.447,-0.078,0.07480719794344473,2
120,3,1.0,21,6.0,0.3,15,252,0,0.33,0.688,45.59,-52.0,0.442,23.77,-83.5,0.564,33.77,59.9,-83.5,5.6,0.24599999999999994,0.442,0.4044311377245509,2
120,3,1.0,21,6.0,0.3,17,252,0,0.33,0.527,31.79,-52.0,0.595,28.27,-67.0,0.556,29.88,53.7,-67.0,5.8,0.06799999999999995,0.527,0.44597014925373135,2
120,3,1.0,21,6.0,0.3,20,252,0,0.33,0.629,39.5,-52.0,0.673,39.15,-83.4,0.652,39.31,60.3,-83.4,10.2,0.04400000000000004,0.629,0.47134292565947244,2
120,3,1.0,21,6.0,0.3,12,252,0,0.4,0.324,17.23,-58.5,0.428,23.23,-84.2,0.381,20.48,53.8,-84.2,1.6,0.10399999999999998,0.324,0.24323040380047506,2
120,3,1.0,21,6.0,0.3,15,252,0,0.4,0.786,53.52,-52.0,0.523,28.85,-83.7,0.654,40.15,61.4,-83.7,10.4,0.263,0.523,0.47968936678614094,2
120,3,1.0,21,6.0,0.3,17,252,0,0.4,0.522,31.05,-52.0,0.643,31.53,-69.0,0.579,31.31,54.1,-69.0,6.7,0.121,0.522,0.453768115942029,2
120,3,1.0,21,6.0,0.3,20,252,0,0.4,0.672,42.58,-52.0,0.656,38.39,-84.0,0.663,40.31,60.8,-84.0,10.9,0.016000000000000014,0.656,0.4798809523809524,2
120,3,1.0,21,6.0,0.3,12,252,0,0.5,0.42,23.13,-52.0,0.517,29.11,-84.9,0.473,26.37,55.7,-84.9,2.7,0.09700000000000003,0.42,0.3106007067137809,2
120,3,1.0,21,6.0,0.3,15,252,0,0.5,0.602,38.54,-52.0,0.531,29.82,-84.4,0.565,33.81,59.9,-84.4,5.4,0.07099999999999995,0.531,0.40059241706161136,2
120,3,1.0,21,6.0,0.3,17,252,0,0.5,0.527,31.64,-52.0,0.515,26.78,-79.3,0.52,29.01,55.8,-79.3,4.4,0.01200000000000001,0.515,0.36582597730138716,2
120,3,1.0,21,6.0,0.3,20,252,0,0.5,0.659,41.92,-52.0,0.623,36.51,-84.5,0.64,38.99,61.0,-84.5,9.1,0.03600000000000003,0.623,0.4614201183431953,2
120,3,1.0,21,6.0,0.32,12,252,0,0.25,0.689,39.34,-56.0,-0.052,-2.39,-73.3,0.325,16.73,51.4,-73.3,1.4,0.741,-0.052,0.22824010914051843,2
120,3,1.0,21,6.0,0.32,15,252,0,0.25,0.757,48.28,-61.3,0.035,1.67,-70.7,0.414,23.02,55.6,-72.7,2.4,0.722,0.035,0.3166437414030261,2
120,3,1.0,21,6.0,0.32,17,252,0,0.25,0.525,33.05,-68.3,0.491,22.87,-67.4,0.503,27.53,54.7,-69.3,4.3,0.03400000000000003,0.491,0.3972582972582973,2
120,3,1.0,21,6.0,0.32,20,252,0,0.25,0.677,43.79,-54.3,0.488,27.18,-81.3,0.58,34.79,60.0,-81.3,6.2,0.18900000000000006,0.488,0.4279212792127921,2
120,3,1.0,21,6.0,0.32,12,252,0,0.33,0.725,44.29,-60.7,-0.057,-2.68,-73.0,0.349,18.83,53.9,-73.0,1.5,0.782,-0.057,0.25794520547945204,2
120,3,1.0,21,6.0,0.32,15,252,0,0.33,0.915,60.13,-57.0,0.269,14.06,-69.7,0.598,35.16,58.8,-69.7,8.1,0.646,0.269,0.5044476327116212,2
120,3,1.0,21,6.0,0.32,17,252,0,0.33,0.478,29.34,-66.8,0.61,30.99,-70.0,0.541,30.24,55.9,-70.0,5.5,0.132,0.478,0.432,2
120,3,1.0,21,6.0,0.32,20,252,0,0.33,0.681,44.26,-52.0,0.618,36.37,-84.3,0.648,39.98,61.7,-84.3,10.0,0.06300000000000006,0.618,0.4742586002372479,2
120,3,1.0,21,6.0,0.32,12,252,0,0.4,0.759,47.96,-60.5,0.216,11.12,-70.7,0.49,28.0,57.2,-70.7,3.5,0.543,0.216,0.396039603960396,2
120,3,1.0,21,6.0,0.32,15,252,0,0.4,0.95,63.67,-57.6,0.289,15.27,-69.9,0.626,37.44,59.8,-69.9,9.8,0.661,0.289,0.5356223175965664,2
120,3,1.0,21,6.0,0.32,17,252,0,0.4,0.451,28.02,-67.8,0.567,29.86,-76.7,0.508,29.02,57.2,-76.7,4.3,0.11599999999999994,0.451,0.3783572359843546,2
120,3,1.0,21,6.0,0.32,20,252,0,0.4,0.732,49.44,-52.0,0.603,35.83,-84.9,0.665,42.07,63.3,-84.9,11.3,0.129,0.603,0.4955241460541814,2
120,3,1.0,21,6.0,0.32,12,252,0,0.5,0.784,50.07,-60.4,0.275,14.59,-70.2,0.529,30.84,58.3,-70.2,4.6,0.509,0.275,0.4393162393162393,2
120,3,1.0,21,6.0,0.32,15,252,0,0.5,0.877,56.6,-57.0,0.326,17.59,-70.1,0.6,35.46,59.1,-70.1,8.1,0.5509999999999999,0.326,0.5058487874465051,2
120,3,1.0,21,6.0,0.32,17,252,0,0.5,0.47,29.45,-65.7,0.497,28.62,-85.3,0.484,29.0,60.0,-85.3,3.0,0.027000000000000024,0.47,0.3399765533411489,2
120,3,1.0,21,6.0,0.32,20,252,0,0.5,0.716,48.56,-53.1,0.61,36.69,-85.3,0.661,42.13,63.8,-85.3,10.8,0.10599999999999998,0.61,0.4939038686987105,2
120,3,1.0,21,6.0,0.35,12,252,0,0.25,0.919,63.19,-60.9,0.005,0.26,-73.0,0.492,29.08,59.2,-73.0,3.6,0.914,0.005,0.39835616438356164,2
120,3,1.0,21,6.0,0.35,15,252,0,0.25,0.955,65.18,-60.6,0.23,12.27,-73.3,0.602,36.51,60.7,-73.3,8.1,0.725,0.23,0.4980900409276944,2
120,3,1.0,21,6.0,0.35,17,252,0,0.25,0.923,62.94,-60.9,0.226,12.07,-73.3,0.583,35.37,60.7,-73.3,7.0,0.6970000000000001,0.226,0.48253751705320597,2
120,3,1.0,21,6.0,0.35,20,252,0,0.25,0.662,41.77,-64.9,0.507,29.93,-84.8,0.58,35.36,60.9,-84.8,6.3,0.15500000000000003,0.507,0.4169811320754717,2
120,3,1.0,21,6.0,0.35,12,252,0,0.33,0.94,65.03,-60.6,0.09,4.69,-73.7,0.534,32.33,60.5,-73.7,4.7,0.85,0.09,0.4386702849389416,2
120,3,1.0,21,6.0,0.35,15,252,0,0.33,1.041,73.88,-60.6,0.251,13.66,-73.7,0.66,41.24,62.5,-73.7,12.0,0.7899999999999999,0.251,0.5595658073270013,2
120,3,1.0,21,6.0,0.35,17,252,0,0.33,0.875,58.45,-60.6,0.25,13.68,-73.7,0.564,34.19,60.6,-73.7,6.1,0.625,0.25,0.46390773405698776,2
120,3,1.0,21,6.0,0.35,20,252,0,0.33,0.848,55.4,-62.8,0.296,16.64,-73.7,0.568,34.39,60.6,-77.0,6.4,0.552,0.296,0.44662337662337664,2
120,3,1.0,21,6.0,0.35,12,252,0,0.4,0.982,69.47,-60.4,0.206,11.13,-73.9,0.609,37.85,62.2,-73.9,7.9,0.776,0.206,0.5121786197564275,2
120,3,1.0,21,6.0,0.35,15,252,0,0.4,0.971,67.84,-60.4,0.285,15.79,-74.0,0.634,39.63,62.5,-74.0,9.9,0.6859999999999999,0.285,0.5355405405405406,2
120,3,1.0,21,6.0,0.35,17,252,0,0.4,0.885,60.29,-60.4,0.27,15.11,-74.0,0.579,35.8,61.8,-74.0,6.6,0.615,0.27,0.4837837837837837,2
120,3,1.0,21,6.0,0.35,20,252,0,0.4,0.939,63.07,-60.9,0.306,17.35,-74.0,0.621,38.29,61.7,-74.0,9.4,0.633,0.306,0.5174324324324324,2
120,3,1.0,21,6.0,0.35,12,252,0,0.5,1.017,72.26,-60.3,0.265,14.76,-74.2,0.65,41.1,63.2,-74.2,10.8,0.7519999999999999,0.265,0.5539083557951483,2
120,3,1.0,21,6.0,0.35,15,252,0,0.5,0.995,70.22,-60.3,0.31,17.5,-74.2,0.658,41.65,63.3,-74.2,11.8,0.685,0.31,0.5613207547169811,2
120,3,1.0,21,6.0,0.35,17,252,0,0.5,0.9,61.61,-60.3,0.27,15.17,-74.2,0.586,36.44,62.2,-74.2,6.9,0.63,0.27,0.4911051212938005,2
120,3,1.0,21,6.0,0.35,20,252,0,0.5,0.976,66.97,-60.1,0.316,18.11,-74.2,0.645,40.49,62.8,-74.2,11.1,0.6599999999999999,0.316,0.5456873315363882,2
120,3,1.0,21,6.0,0.25,12,315,0,0.25,0.075,2.1,-45.0,-0.008,-0.29,-64.9,0.024,0.8,34.2,-66.7,0.5,0.08299999999999999,-0.008,0.01199400299850075,2
120,3,1.0,21,6.0,0.25,15,315,0,0.25,0.573,19.49,-45.2,0.103,4.65,-62.3,0.283,11.45,40.4,-62.3,1.4,0.47,0.103,0.18378812199036917,2
120,3,1.0,21,6.0,0.25,17,315,0,0.25,-0.072,-1.79,-44.0,0.261,11.73,-62.3,0.149,5.53,37.2,-62.3,0.8,0.333,-0.072,0.08876404494382023,2
120,3,1.0,21,6.0,0.25,20,315,0,0.25,0.048,1.52,-42.7,0.51,26.32,-62.6,0.344,14.96,43.5,-62.6,1.7,0.462,0.048,0.2389776357827476,2
120,3,1.0,21,6.0,0.25,12,315,0,0.33,0.075,2.11,-45.0,-0.035,-1.33,-67.0,0.007,0.24,33.9,-68.7,0.5,0.11,-0.035,0.0034934497816593883,2
120,3,1.0,21,6.0,0.25,15,315,0,0.33,0.033,0.87,-43.7,0.086,3.91,-62.7,0.066,2.52,38.1,-64.7,0.5,0.05299999999999999,0.033,0.03894899536321483,2
120,3,1.0,21,6.0,0.25,17,315,0,0.33,-0.036,-0.92,-44.3,0.245,10.97,-62.7,0.148,5.53,37.2,-62.7,0.8,0.28099999999999997,-0.036,0.08819776714513557,2
120,3,1.0,21,6.0,0.25,20,315,0,0.33,-0.001,-0.04,-43.5,0.496,25.27,-62.9,0.322,13.68,42.5,-62.9,1.6,0.497,-0.001,0.21748807631160572,2
120,3,1.0,21,6.0,0.25,12,315,0,0.4,-0.011,-0.31,-45.1,0.195,8.54,-62.9,0.121,4.48,37.2,-62.9,0.7,0.20600000000000002,-0.011,0.0712241653418124,2
120,3,1.0,21,6.0,0.25,15,315,0,0.4,0.029,0.76,-44.0,0.077,3.53,-63.5,0.059,2.26,38.1,-65.5,0.5,0.048,0.029,0.034503816793893125,2
120,3,1.0,21,6.0,0.25,17,315,0,0.4,-0.013,-0.33,-44.4,0.246,10.95,-62.9,0.155,5.78,37.2,-62.9,0.8,0.259,-0.013,0.0918918918918919,2
120,3,1.0,21,6.0,0.25,20,315,0,0.4,-0.081,-2.32,-43.7,0.487,24.62,-62.9,0.292,12.28,42.0,-62.9,1.4,0.568,-0.081,0.19523052464228935,2
120,3,1.0,21,6.0,0.25,12,315,0,0.5,-0.224,-5.79,-47.8,0.17,7.38,-64.3,0.037,1.35,36.4,-64.3,0.5,0.394,-0.224,0.02099533437013997,2
120,3,1.0,21,6.0,0.25,15,315,0,0.5,0.054,1.45,-44.2,0.073,3.38,-63.9,0.065,2.5,38.6,-65.8,0.5,0.018999999999999996,0.054,0.037993920972644375,2
120,3,1.0,21,6.0,0.25,17,315,0,0.5,0.007,0.2,-44.5,0.242,10.81,-62.9,0.159,5.95,37.4,-62.9,0.8,0.235,0.007,0.0945945945945946,2
120,3,1.0,21,6.0,0.25,20,315,0,0.5,-0.034,-1.0,-43.7,0.461,23.3,-62.9,0.289,12.17,42.2,-62.9,1.4,0.495,-0.034,0.1934817170111288,2
120,3,1.0,21,6.0,0.28,12,315,0,0.25,0.398,14.65,-39.4,0.266,12.42,-63.7,0.317,13.44,42.5,-63.7,1.6,0.132,0.266,0.21098901098901096,2
120,3,1.0,21,6.0,0.28,15,315,0,0.25,0.798,44.93,-49.0,0.352,16.77,-63.6,0.573,29.67,51.8,-63.6,6.8,0.44600000000000006,0.352,0.4665094339622642,2
120,3,1.0,21,6.0,0.28,17,315,0,0.25,0.33,15.05,-51.9,0.291,13.58,-63.6,0.308,14.25,46.2,-63.6,1.5,0.039000000000000035,0.291,0.2240566037735849,2
120,3,1.0,21,6.0,0.28,20,315,0,0.25,0.682,35.31,-44.0,0.586,31.85,-63.1,0.629,33.44,53.2,-63.1,9.3,0.09600000000000009,0.586,0.5299524564183835,2
120,3,1.0,21,6.0,0.28,12,315,0,0.33,0.475,17.55,-40.2,0.263,12.23,-64.3,0.346,14.66,42.4,-64.3,1.8,0.21199999999999997,0.263,0.22799377916018665,2
120,3,1.0,21,6.0,0.28,15,315,0,0.33,0.773,41.19,-41.1,0.365,17.58,-64.3,0.561,28.39,50.6,-64.3,6.1,0.40800000000000003,0.365,0.44152410575427686,2
120,3,1.0,21,6.0,0.28,17,315,0,0.33,0.694,32.55,-41.1,0.288,13.62,-64.3,0.474,22.29,47.1,-64.3,3.5,0.40599999999999997,0.288,0.34665629860031105,2
120,3,1.0,21,6.0,0.28,20,315,0,0.33,0.751,38.84,-41.1,0.567,29.74,-64.3,0.651,33.91,52.1,-64.3,10.4,0.18400000000000005,0.567,0.5273716951788491,2
120,3,1.0,21,6.0,0.28,12,315,0,0.4,0.505,18.77,-40.8,0.269,12.58,-64.3,0.361,15.41,42.7,-64.3,1.9,0.236,0.269,0.2396578538102644,2
120,3,1.0,21,6.0,0.28,15,315,0,0.4,0.766,39.83,-41.1,0.363,17.63,-64.3,0.554,27.8,50.1,-64.3,5.7,0.403,0.363,0.43234836702954904,2
120,3,1.0,21,6.0,0.28,17,315,0,0.4,0.68,30.26,-41.1,0.282,13.45,-64.3,0.457,21.15,46.2,-64.3,3.1,0.3980000000000001,0.282,0.32892690513219286,2
120,3,1.0,21,6.0,0.28,20,315,0,0.4,0.745,36.43,-41.1,0.561,29.46,-64.3,0.642,32.65,50.9,-64.3,9.4,0.18399999999999994,0.561,0.5077760497667185,2
120,3,1.0,21,6.0,0.28,12,315,0,0.5,0.534,20.02,-41.4,0.022,0.96,-75.9,0.238,9.69,40.7,-75.9,1.1,0.512,0.022,0.1276679841897233,2
120,3,1.0,21,6.0,0.28,15,315,0,0.5,0.752,38.68,-41.1,0.357,17.51,-64.2,0.542,27.21,50.2,-64.2,5.3,0.395,0.357,0.42383177570093455,2
120,3,1.0,21,6.0,0.28,17,315,0,0.5,0.643,27.53,-41.1,0.278,13.52,-64.2,0.433,19.94,46.0,-64.2,2.7,0.365,0.278,0.3105919003115265,2
120,3,1.0,21,6.0,0.28,20,315,0,0.5,0.743,34.11,-41.1,0.538,28.23,-64.5,0.624,30.92,49.5,-64.5,8.1,0.20499999999999996,0.538,0.4793798449612403,2
120,3,1.0,21,6.0,0.3,12,315,0,0.25,0.53,24.52,-42.3,0.288,13.93,-65.6,0.396,18.78,47.4,-65.6,2.2,0.24200000000000005,0.288,0.2862804878048781,2
120,3,1.0,21,6.0,0.3,15,315,0,0.25,0.838,49.2,-41.1,0.351,17.4,-64.4,0.592,31.96,54.0,-64.4,7.7,0.487,0.351,0.4962732919254658,2
120,3,1.0,21,6.0,0.3,17,315,0,0.25,0.765,43.57,-41.1,0.286,13.63,-64.4,0.524,27.35,52.2,-64.4,5.0,0.47900000000000004,0.286,0.4246894409937888,2
120,3,1.0,21,6.0,0.3,20,315,0,0.25,0.837,48.8,-41.1,0.619,34.53,-62.0,0.721,41.06,56.9,-62.0,18.4,0.21799999999999997,0.619,0.6622580645161291,2
120,3,1.0,21,6.0,0.3,12,315,0,0.33,0.639,29.42,-41.1,0.281,13.5,-65.2,0.441,20.79,47.2,-65.2,2.8,0.358,0.281,0.3188650306748466,2
120,3,1.0,21,6.0,0.3,15,315,0,0.33,0.879,51.39,-41.1,0.352,17.54,-65.2,0.613,33.05,53.9,-65.2,8.7,0.527,0.352,0.5069018404907975,2
120,3,1.0,21,6.0,0.3,17,315,0,0.33,0.817,44.78,-41.1,0.287,14.11,-65.2,0.544,28.15,51.8,-65.2,5.4,0.53,0.287,0.43174846625766866,2
120,3,1.0,21,6.0,0.3,20,315,0,0.33,0.867,49.22,-41.1,0.59,31.58,-65.2,0.72,39.66,55.0,-65.2,17.4,0.277,0.59,0.608282208588957,2
120,3,1.0,21,6.0,0.3,12,315,0,0.4,0.68,31.32,-41.1,0.288,14.04,-65.2,0.462,21.95,47.6,-65.2,3.1,0.39200000000000007,0.288,0.3366564417177914,2
120,3,1.0,21,6.0,0.3,15,315,0,0.4,0.877,51.12,-41.1,0.36,18.07,-65.2,0.614,33.21,54.1,-65.2,8.8,0.517,0.36,0.5093558282208589,2
120,3,1.0,21,6.0,0.3,17,315,0,0.4,0.81,43.65,-41.1,0.315,15.63,-65.2,0.551,28.47,51.6,-65.2,5.6,0.49500000000000005,0.315,0.4366564417177914,2
120,3,1.0,21,6.0,0.3,20,315,0,0.4,0.86,47.55,-41.1,0.582,31.21,-65.2,0.712,38.69,54.4,-65.2,16.0,0.278,0.582,0.5934049079754601,2
120,3,1.0,21,6.0,0.3,12,315,0,0.5,0.716,32.94,-41.1,0.038,1.73,-78.3,0.351,16.03,45.6,-78.3,1.7,0.6779999999999999,0.038,0.20472541507024267,2
120,3,1.0,21,6.0,0.3,15,315,0,0.5,0.868,49.32,-41.1,0.373,19.02,-65.2,0.612,32.9,53.7,-65.2,8.5,0.495,0.373,0.504601226993865,2
120,3,1.0,21,6.0,0.3,17,315,0,0.5,0.789,41.96,-41.1,0.334,16.82,-65.3,0.548,28.34,51.7,-65.3,5.5,0.455,0.334,0.4339969372128637,2
120,3,1.0,21,6.0,0.3,20,315,0,0.5,0.859,46.79,-41.1,0.561,30.06,-65.6,0.699,37.72,54.0,-65.6,14.4,0.29799999999999993,0.561,0.5750000000000001,2
120,3,1.0,21,6.0,0.32,12,315,0,0.25,0.623,34.7,-46.7,0.225,10.77,-79.7,0.422,21.73,51.6,-79.7,2.4,0.398,0.225,0.27264742785445417,2
120,3,1.0,21,6.0,0.32,15,315,0,0.25,0.844,51.25,-49.4,0.355,17.62,-65.4,0.6,33.03,55.0,-65.4,8.2,0.489,0.355,0.505045871559633,2
120,3,1.0,21,6.0,0.32,17,315,0,0.25,0.81,48.18,-48.1,0.249,11.83,-65.5,0.534,28.48,53.3,-65.5,5.4,0.561,0.249,0.4348091603053435,2
120,3,1.0,21,6.0,0.32,20,315,0,0.25,0.92,55.21,-41.8,0.654,37.1,-61.9,0.779,45.39,58.3,-61.9,27.9,0.266,0.654,0.7332794830371567,2
120,3,1.0,21,6.0,0.32,12,315,0,0.33,0.67,40.54,-51.3,-0.043,-1.96,-79.8,0.33,17.5,53.1,-83.7,1.3,0.7130000000000001,-0.043,0.2090800477897252,2
120,3,1.0,21,6.0,0.32,15,315,0,0.33,0.846,52.23,-52.2,0.304,15.11,-83.3,0.578,32.11,55.5,-83.3,6.6,0.542,0.304,0.3854741896758703,2
120,3,1.0,21,6.0,0.32,17,315,0,0.33,0.845,50.41,-47.9,0.257,12.57,-66.1,0.553,29.9,54.1,-66.1,6.0,0.588,0.257,0.45234493192133135,2
120,3,1.0,21,6.0,0.32,20,315,0,0.33,0.923,55.0,-42.0,0.621,33.78,-66.1,0.765,43.5,56.8,-66.1,24.6,0.30200000000000005,0.621,0.6580937972768534,2
120,3,1.0,21,6.0,0.32,12,315,0,0.4,0.714,43.13,-48.3,0.01,0.45,-79.9,0.377,20.0,53.1,-80.6,1.7,0.704,0.01,0.24813895781637718,2
120,3,1.0,21,6.0,0.32,15,315,0,0.4,0.841,51.96,-52.0,0.317,15.85,-83.3,0.581,32.39,55.7,-83.3,6.7,0.524,0.317,0.3888355342136855,2
120,3,1.0,21,6.0,0.32,17,315,0,0.4,0.845,49.83,-47.4,0.285,14.32,-66.1,0.562,30.59,54.4,-66.1,6.3,0.56,0.285,0.4627836611195159,2
120,3,1.0,21,6.0,0.32,20,315,0,0.4,0.918,54.56,-42.1,0.605,33.03,-66.1,0.754,42.89,56.9,-66.1,22.8,0.31300000000000006,0.605,0.6488653555219365,2
120,3,1.0,21,6.0,0.32,12,315,0,0.5,0.812,54.73,-52.0,0.28,12.86,-62.9,0.564,32.03,56.8,-62.9,5.8,0.532,0.28,0.5092209856915739,2
120,3,1.0,21,6.0,0.32,15,315,0,0.5,0.841,51.44,-51.0,0.36,18.47,-83.2,0.599,33.57,56.0,-83.2,7.5,0.481,0.36,0.4034855769230769,2
120,3,1.0,21,6.0,0.32,17,315,0,0.5,0.839,47.99,-45.9,0.358,18.51,-66.3,0.59,32.01,54.3,-66.3,7.3,0.481,0.358,0.4828054298642534,2
120,3,1.0,21,6.0,0.32,20,315,0,0.5,0.918,54.36,-42.3,0.559,30.41,-66.6,0.731,41.38,56.6,-66.6,19.2,0.359,0.559,0.6213213213213215,2
120,3,1.0,21,6.0,0.35,12,315,0,0.25,0.866,59.14,-53.7,0.023,1.08,-82.2,0.478,27.68,57.9,-82.2,3.1,0.843,0.023,0.3367396593673966,2
120,3,1.0,21,6.0,0.35,15,315,0,0.25,0.856,56.25,-56.2,0.106,5.14,-85.1,0.5,28.55,57.1,-85.1,3.8,0.75,0.106,0.3354876615746181,2
120,3,1.0,21,6.0,0.35,17,315,0,0.25,0.856,57.06,-56.4,-0.086,-3.45,-82.6,0.45,24.26,54.0,-82.6,3.1,0.942,-0.086,0.29370460048426156,2
120,3,1.0,21,6.0,0.35,20,315,0,0.25,0.874,56.08,-57.7,0.577,29.84,-65.2,0.725,41.86,57.7,-65.2,19.5,0.29700000000000004,0.577,0.6420245398773006,2
120,3,1.0,21,6.0,0.35,12,315,0,0.33,0.912,67.04,-52.0,0.204,9.44,-65.2,0.594,35.82,60.3,-65.2,7.2,0.7080000000000001,0.204,0.5493865030674846,2
120,3,1.0,21,6.0,0.35,15,315,0,0.33,0.936,61.95,-50.2,0.389,20.47,-85.2,0.666,39.47,59.2,-85.2,11.6,0.547,0.389,0.46326291079812204,2
120,3,1.0,21,6.0,0.35,17,315,0,0.33,0.895,59.19,-51.2,0.17,7.75,-80.0,0.559,31.31,56.0,-80.0,6.2,0.725,0.17,0.391375,2
120,3,1.0,21,6.0,0.35,20,315,0,0.33,0.825,55.3,-65.0,0.539,27.75,-65.2,0.683,40.37,59.1,-70.7,14.1,0.2859999999999999,0.539,0.5710042432814709,2
120,3,1.0,21,6.0,0.35,12,315,0,0.4,1.056,78.83,-52.0,0.222,10.37,-65.2,0.682,41.73,61.2,-65.2,13.6,0.8340000000000001,0.222,0.6400306748466257,2
120,3,1.0,21,6.0,0.35,15,315,0,0.4,0.965,64.06,-47.5,0.398,21.14,-85.2,0.685,40.8,59.5,-85.2,13.3,0.567,0.398,0.4788732394366197,2
120,3,1.0,21,6.0,0.35,17,315,0,0.4,0.903,59.37,-48.1,0.239,12.1,-85.2,0.581,33.75,58.1,-85.2,6.4,0.664,0.239,0.39612676056338025,2
120,3,1.0,21,6.0,0.35,20,315,0,0.4,0.834,55.37,-62.5,0.495,25.26,-65.2,0.667,39.05,58.6,-68.6,12.9,0.33899999999999997,0.495,0.5692419825072886,2
120,3,1.0,21,6.0,0.35,12,315,0,0.5,1.0,73.03,-52.0,0.257,12.26,-65.2,0.661,40.1,60.7,-65.2,11.6,0.743,0.257,0.6150306748466258,2
120,3,1.0,21,6.0,0.35,15,315,0,0.5,0.968,64.27,-46.3,0.395,20.99,-85.1,0.684,40.82,59.6,-85.1,13.2,0.573,0.395,0.4796709753231493,2
120,3,1.0,21,6.0,0.35,17,315,0,0.5,0.889,58.05,-46.7,0.327,17.01,-85.1,0.612,35.8,58.5,-85.1,7.9,0.562,0.327,0.4206815511163337,2
120,3,1.0,21,6.0,0.35,20,315,0,0.5,0.853,55.83,-58.7,0.09,4.21,-81.5,0.496,27.85,56.1,-88.9,4.0,0.763,0.09,0.31327334083239594,2
120,3,1.0,21,6.0,0.25,12,378,0,0.25,0.052,1.64,-49.9,0.904,48.77,-64.8,0.601,27.18,45.2,-64.8,6.6,0.852,0.052,0.41944444444444445,2
120,3,1.0,21,6.0,0.25,15,378,0,0.25,-0.344,-10.45,-57.0,1.035,69.89,-51.2,0.615,33.09,53.8,-57.0,10.8,1.379,-0.344,0.5805263157894738,2
120,3,1.0,21,6.0,0.25,17,378,0,0.25,0.332,11.39,-28.7,0.819,48.62,-68.7,0.637,31.57,49.5,-68.7,8.4,0.48699999999999993,0.332,0.4595342066957787,2
120,3,1.0,21,6.0,0.25,20,378,0,0.25,0.256,8.18,-28.7,0.888,53.92,-68.7,0.664,32.97,49.6,-68.7,9.9,0.632,0.256,0.4799126637554585,2
120,3,1.0,21,6.0,0.25,12,378,0,0.33,0.254,10.76,-52.0,1.015,68.07,-52.0,0.732,41.82,57.1,-52.0,23.1,0.7609999999999999,0.254,0.8042307692307692,2
120,3,1.0,21,6.0,0.25,15,378,0,0.33,-0.136,-4.13,-49.7,0.44,19.5,-74.2,0.225,8.68,38.5,-74.2,1.0,0.5760000000000001,-0.136,0.11698113207547169,2
120,3,1.0,21,6.0,0.25,17,378,0,0.33,0.356,12.3,-28.7,0.838,50.13,-68.5,0.658,32.8,49.9,-68.5,9.6,0.482,0.356,0.4788321167883211,2
120,3,1.0,21,6.0,0.25,20,378,0,0.33,0.286,9.31,-28.7,0.882,53.45,-68.5,0.668,33.23,49.8,-68.5,10.1,0.5960000000000001,0.286,0.48510948905109486,2
120,3,1.0,21,6.0,0.25,12,378,0,0.4,0.315,13.54,-52.0,1.009,67.66,-52.0,0.748,42.87,57.3,-52.0,25.7,0.694,0.315,0.8244230769230769,2
120,3,1.0,21,6.0,0.25,15,378,0,0.4,-0.025,-0.75,-44.3,0.445,19.9,-74.0,0.271,10.44,38.5,-74.0,1.3,0.47000000000000003,-0.025,0.14108108108108108,2
120,3,1.0,21,6.0,0.25,17,378,0,0.4,0.369,12.84,-28.7,0.84,50.29,-68.4,0.663,33.14,50.0,-68.4,9.9,0.471,0.369,0.48450292397660816,2
120,3,1.0,21,6.0,0.25,20,378,0,0.4,0.273,8.91,-28.7,0.874,52.88,-68.4,0.659,32.74,49.7,-68.4,9.6,0.601,0.273,0.4786549707602339,2
120,3,1.0,21,6.0,0.25,12,378,0,0.5,0.358,15.58,-52.0,0.967,64.27,-53.8,0.735,41.97,57.1,-53.8,23.3,0.609,0.358,0.7801115241635688,2
