lb,tn,cap,rb,ov,dd_f,nw,IS_SR,IS_Ret,IS_MDD,OOS_SR,OOS_Ret,OOS_MDD,FULL_SR,FULL_Ret,FULL_Vol,FULL_MDD,NAVx,SR_gap,min_sr,calmar
120,2,1.0,5,4.0,0.15,40,-0.191,-4.49,-36.6,0.513,16.87,-50.6,0.245,7.09,29.0,-50.6,1.4,0.704,-0.191,0.1401185770750988
120,2,1.0,5,4.0,0.2,10,-0.799,-16.44,-63.3,0.143,4.37,-62.8,-0.195,-5.16,26.5,-64.1,0.4,0.9420000000000001,-0.799,-0.08049921996879876
120,2,1.0,5,4.0,0.2,20,-0.451,-11.32,-55.2,-0.173,-4.75,-47.7,-0.294,-7.76,26.4,-73.9,0.3,0.278,-0.451,-0.10500676589986467
120,2,1.0,5,4.0,0.2,40,-0.532,-11.13,-53.3,0.332,11.54,-57.2,0.04,1.16,29.2,-59.2,0.7,0.8640000000000001,-0.532,0.019594594594594592
120,2,1.0,5,4.0,0.25,10,-0.303,-10.75,-63.4,0.146,4.57,-72.5,-0.074,-2.45,33.2,-72.5,0.4,0.44899999999999995,-0.303,-0.033793103448275866
120,2,1.0,5,4.0,0.25,20,0.247,10.2,-57.6,0.483,19.54,-49.7,0.374,15.26,40.9,-59.0,2.0,0.236,0.247,0.25864406779661014
120,2,1.0,5,4.0,0.25,40,0.303,12.89,-60.2,0.109,3.44,-74.7,0.21,7.77,37.1,-74.7,1.0,0.194,0.109,0.1040160642570281
120,2,1.0,5,4.0,0.3,10,-0.146,-4.98,-53.5,-0.173,-6.79,-81.6,-0.161,-5.96,37.0,-81.6,0.2,0.026999999999999996,-0.173,-0.07303921568627451
120,2,1.0,5,4.0,0.3,20,0.777,33.96,-40.1,0.591,32.87,-57.0,0.661,33.37,50.5,-57.0,10.6,0.18600000000000005,0.591,0.585438596491228
120,2,1.0,5,4.0,0.3,40,0.501,19.57,-49.4,-0.157,-5.86,-77.9,0.152,5.79,38.1,-78.1,0.8,0.658,-0.157,0.07413572343149809
120,2,1.0,5,5.0,0.15,10,-0.512,-13.86,-61.5,0.083,2.22,-51.9,-0.192,-5.14,26.8,-64.5,0.4,0.595,-0.512,-0.07968992248062015
120,2,1.0,5,5.0,0.15,20,-0.538,-13.99,-61.2,0.535,17.2,-48.6,0.099,2.91,29.5,-62.6,0.8,1.073,-0.538,0.04648562300319489
120,2,1.0,5,5.0,0.15,40,-0.631,-14.24,-59.8,0.388,13.94,-61.8,0.034,1.03,30.6,-61.8,0.6,1.0190000000000001,-0.631,0.016666666666666666
120,2,1.0,5,5.0,0.2,10,-0.733,-17.54,-67.0,0.243,9.01,-72.2,-0.099,-3.15,31.8,-72.2,0.4,0.976,-0.733,-0.04362880886426593
120,2,1.0,5,5.0,0.2,20,-0.556,-16.22,-67.8,0.192,6.08,-69.9,-0.135,-4.13,30.6,-70.0,0.4,0.748,-0.556,-0.059
120,2,1.0,5,5.0,0.2,40,-0.151,-4.37,-46.3,-0.158,-5.39,-50.6,-0.155,-4.92,31.8,-69.0,0.3,0.007000000000000006,-0.158,-0.07130434782608695
120,2,1.0,5,5.0,0.25,10,-0.856,-21.32,-73.3,0.184,7.15,-74.3,-0.177,-5.89,33.2,-74.6,0.3,1.04,-0.856,-0.0789544235924933
120,2,1.0,5,5.0,0.25,20,-0.448,-14.08,-65.7,0.029,1.12,-55.1,-0.164,-5.84,35.6,-80.1,0.2,0.47700000000000004,-0.448,-0.07290886392009988
120,2,1.0,5,5.0,0.25,40,-0.466,-12.62,-62.1,0.247,10.48,-69.3,-0.003,-0.1,36.2,-69.3,0.4,0.7130000000000001,-0.466,-0.0014430014430014432
120,2,1.0,5,5.0,0.3,10,-0.876,-23.94,-79.0,-0.392,-13.05,-80.1,-0.587,-18.04,30.7,-93.3,0.1,0.484,-0.876,-0.19335476956055733
120,2,1.0,5,5.0,0.3,20,-0.524,-16.67,-70.7,0.017,0.81,-63.5,-0.177,-7.2,40.7,-87.6,0.2,0.541,-0.524,-0.08219178082191782
120,2,1.0,5,5.0,0.3,40,0.253,13.1,-70.8,0.124,4.84,-82.2,0.191,8.62,45.2,-82.2,0.7,0.129,0.124,0.10486618004866179
120,2,1.0,10,2.0,0.15,10,0.494,9.42,-24.3,0.097,2.08,-45.4,0.267,5.44,20.4,-45.4,1.5,0.397,0.097,0.11982378854625551
120,2,1.0,10,2.0,0.15,20,0.662,14.29,-25.6,0.404,9.72,-39.5,0.515,11.81,22.9,-39.5,2.9,0.258,0.404,0.2989873417721519
120,2,1.0,10,2.0,0.15,40,0.547,11.54,-29.4,0.215,4.61,-42.8,0.366,7.78,21.3,-42.8,1.9,0.3320000000000001,0.215,0.18177570093457945
120,2,1.0,10,2.0,0.2,10,0.897,26.07,-23.3,0.097,2.64,-50.4,0.476,13.37,28.1,-50.4,2.9,0.8,0.097,0.2652777777777778
120,2,1.0,10,2.0,0.2,20,0.942,27.92,-22.3,0.516,17.8,-48.2,0.693,22.43,32.4,-48.2,7.4,0.42599999999999993,0.516,0.46535269709543564
120,2,1.0,10,2.0,0.2,40,0.76,20.76,-26.5,0.107,2.72,-52.2,0.417,10.98,26.3,-52.2,2.4,0.653,0.107,0.2103448275862069
120,2,1.0,10,2.0,0.25,10,0.92,30.74,-30.2,0.115,3.53,-54.5,0.5,15.99,32.0,-54.5,3.5,0.805,0.115,0.293394495412844
120,2,1.0,10,2.0,0.25,20,0.927,31.59,-30.7,0.488,18.47,-54.8,0.677,24.48,36.2,-54.8,8.1,0.43900000000000006,0.488,0.44671532846715334
120,2,1.0,10,2.0,0.25,40,0.995,34.16,-30.1,0.061,1.73,-56.9,0.53,16.59,31.3,-56.9,3.8,0.9339999999999999,0.061,0.2915641476274165
120,2,1.0,10,2.0,0.3,10,0.729,27.5,-39.2,0.463,17.98,-52.5,0.583,22.34,38.3,-52.5,5.6,0.26599999999999996,0.463,0.4255238095238095
120,2,1.0,10,2.0,0.3,20,0.811,30.6,-41.1,0.535,22.01,-54.6,0.655,25.94,39.6,-54.6,8.2,0.276,0.535,0.4750915750915751
120,2,1.0,10,2.0,0.3,40,0.955,36.82,-38.9,0.442,16.82,-53.8,0.678,25.98,38.3,-53.8,8.6,0.5129999999999999,0.442,0.48289962825278815
120,2,1.0,10,2.5,0.15,10,0.079,1.51,-22.2,0.12,2.66,-54.6,0.103,2.13,20.8,-54.6,1.0,0.040999999999999995,0.079,0.03901098901098901
120,2,1.0,10,2.5,0.15,20,0.377,8.21,-24.4,0.09,1.97,-54.7,0.222,4.83,21.8,-54.7,1.3,0.28700000000000003,0.09,0.08829981718464351
120,2,1.0,10,2.5,0.15,40,0.471,10.82,-23.5,0.115,2.56,-53.1,0.282,6.34,22.5,-53.1,1.5,0.356,0.115,0.11939736346516007
120,2,1.0,10,2.5,0.2,10,0.653,17.82,-29.8,0.045,1.28,-56.1,0.317,8.86,27.9,-56.1,1.8,0.608,0.045,0.15793226381461675
120,2,1.0,10,2.5,0.2,20,0.812,23.85,-26.5,0.366,12.09,-57.8,0.557,17.48,31.4,-57.8,4.3,0.44600000000000006,0.366,0.30242214532871975
120,2,1.0,10,2.5,0.2,40,0.601,15.97,-33.6,0.126,3.48,-53.7,0.339,9.2,27.2,-53.7,1.9,0.475,0.126,0.17132216014897578
120,2,1.0,10,2.5,0.25,10,0.903,32.87,-28.3,0.087,2.95,-59.9,0.475,16.66,35.1,-59.9,3.3,0.8160000000000001,0.087,0.27813021702838064
120,2,1.0,10,2.5,0.25,20,0.935,34.67,-28.4,0.504,21.64,-60.5,0.684,27.61,40.4,-60.5,9.8,0.43100000000000005,0.504,0.45636363636363636
120,2,1.0,10,2.5,0.25,40,0.821,28.57,-31.1,0.094,2.97,-61.5,0.443,14.7,33.2,-61.5,2.9,0.727,0.094,0.23902439024390243
120,2,1.0,10,2.5,0.3,10,0.925,37.73,-36.1,0.098,3.68,-63.8,0.494,19.28,39.0,-63.8,3.8,0.8270000000000001,0.098,0.3021943573667712
120,2,1.0,10,2.5,0.3,20,0.929,38.6,-36.7,0.501,23.26,-65.2,0.685,30.29,44.2,-65.2,11.0,0.42800000000000005,0.501,0.46457055214723925
120,2,1.0,10,2.5,0.3,40,0.99,41.41,-36.0,0.057,1.98,-65.3,0.525,20.04,38.2,-65.3,4.3,0.9329999999999999,0.057,0.3068912710566616
120,2,1.0,10,3.0,0.15,10,-0.669,-11.15,-49.2,0.047,1.06,-64.8,-0.227,-4.53,19.9,-64.8,0.5,0.7160000000000001,-0.669,-0.06990740740740742
120,2,1.0,10,3.0,0.15,20,-0.689,-11.52,-50.2,0.065,1.41,-63.6,-0.23,-4.51,19.6,-63.6,0.5,0.754,-0.689,-0.07091194968553459
120,2,1.0,10,3.0,0.15,40,-0.605,-10.72,-48.6,0.058,1.23,-64.0,-0.215,-4.25,19.7,-64.0,0.5,0.663,-0.605,-0.06640625
120,2,1.0,10,3.0,0.2,10,0.086,2.59,-40.1,0.201,5.82,-62.0,0.147,4.34,29.5,-62.0,1.0,0.11500000000000002,0.086,0.06999999999999999
120,2,1.0,10,3.0,0.2,20,0.527,18.15,-40.1,0.375,11.22,-48.2,0.449,14.39,32.0,-48.2,2.8,0.15200000000000002,0.375,0.29854771784232365
120,2,1.0,10,3.0,0.2,40,0.504,17.63,-40.1,0.187,5.52,-60.0,0.344,11.07,32.1,-60.0,1.9,0.317,0.187,0.1845
120,2,1.0,10,3.0,0.25,10,0.748,27.03,-34.1,0.037,1.33,-65.3,0.366,13.1,35.8,-65.3,2.1,0.711,0.037,0.2006125574272588
120,2,1.0,10,3.0,0.25,20,0.869,32.81,-30.0,0.432,19.33,-66.2,0.612,25.5,41.7,-66.2,7.2,0.437,0.432,0.38519637462235645
120,2,1.0,10,3.0,0.25,40,0.688,23.0,-35.6,0.059,2.01,-63.3,0.346,11.62,33.6,-63.3,2.0,0.629,0.059,0.18357030015797787
120,2,1.0,10,3.0,0.3,10,0.907,39.72,-34.5,0.081,3.29,-68.1,0.474,19.98,42.1,-68.1,3.5,0.8260000000000001,0.081,0.29339207048458155
120,2,1.0,10,3.0,0.3,20,0.925,41.25,-34.9,0.5,25.73,-70.6,0.678,32.84,48.4,-70.6,12.1,0.42500000000000004,0.5,0.46515580736543916
120,2,1.0,10,3.0,0.3,40,0.85,36.04,-35.6,0.086,3.3,-69.3,0.456,18.3,40.2,-69.3,3.2,0.764,0.086,0.26406926406926406
120,2,1.0,10,4.0,0.15,10,-0.593,-16.88,-69.5,0.478,13.12,-55.2,-0.022,-0.62,27.9,-70.4,0.6,1.071,-0.593,-0.008806818181818181
120,2,1.0,10,4.0,0.15,20,-0.582,-16.45,-68.7,0.402,9.59,-54.0,-0.09,-2.34,26.0,-69.6,0.5,0.984,-0.582,-0.03362068965517241
120,2,1.0,10,4.0,0.15,40,-0.226,-7.33,-52.5,0.193,5.4,-67.3,-0.014,-0.43,30.1,-67.3,0.5,0.41900000000000004,-0.226,-0.006389301634472511
120,2,1.0,10,4.0,0.2,10,-0.77,-16.02,-62.5,0.027,0.8,-76.4,-0.266,-6.9,26.0,-76.4,0.3,0.797,-0.77,-0.09031413612565445
120,2,1.0,10,4.0,0.2,20,-0.697,-14.43,-61.3,0.146,4.87,-40.3,-0.14,-3.97,28.3,-72.2,0.4,0.843,-0.697,-0.05498614958448753
120,2,1.0,10,4.0,0.2,40,-0.503,-11.4,-53.1,0.042,1.22,-74.5,-0.173,-4.56,26.4,-74.5,0.4,0.545,-0.503,-0.06120805369127516
120,2,1.0,10,4.0,0.25,10,0.235,9.62,-53.4,0.189,7.0,-74.3,0.211,8.2,38.8,-74.3,1.0,0.045999999999999985,0.189,0.11036339165545087
120,2,1.0,10,4.0,0.25,20,-0.007,-0.26,-53.4,0.169,6.07,-73.0,0.085,3.17,37.2,-73.0,0.6,0.17600000000000002,-0.007,0.043424657534246576
120,2,1.0,10,4.0,0.25,40,0.506,23.03,-53.4,0.164,6.15,-74.2,0.335,13.88,41.4,-74.2,1.7,0.34199999999999997,0.164,0.18706199460916442
120,2,1.0,10,4.0,0.3,10,0.647,26.52,-44.0,0.029,1.24,-76.2,0.306,12.82,41.9,-76.2,1.5,0.618,0.029,0.16824146981627297
120,2,1.0,10,4.0,0.3,20,0.813,36.48,-38.8,0.371,19.24,-79.1,0.556,27.14,48.8,-79.1,5.7,0.44199999999999995,0.371,0.343109987357775
120,2,1.0,10,4.0,0.3,40,0.547,23.07,-53.6,0.176,7.51,-73.8,0.345,14.63,42.4,-73.8,1.8,0.37100000000000005,0.176,0.19823848238482386
120,2,1.0,10,5.0,0.15,10,-0.656,-17.13,-67.3,-0.096,-2.33,-62.8,-0.362,-9.11,25.1,-76.7,0.2,0.56,-0.656,-0.11877444589308996
120,2,1.0,10,5.0,0.15,20,-0.421,-10.37,-59.8,0.403,27.21,-69.3,0.191,10.0,52.5,-69.3,0.8,0.8240000000000001,-0.421,0.14430014430014432
120,2,1.0,10,5.0,0.15,40,-0.588,-20.33,-79.0,0.155,4.61,-69.5,-0.213,-6.82,32.1,-80.1,0.2,0.743,-0.588,-0.08514357053682897
120,2,1.0,10,5.0,0.2,10,-0.648,-17.6,-68.9,0.172,5.18,-76.4,-0.182,-5.25,28.8,-76.4,0.3,0.8200000000000001,-0.648,-0.06871727748691099
120,2,1.0,10,5.0,0.2,20,-0.645,-17.07,-67.6,0.333,10.03,-67.9,-0.083,-2.38,28.5,-68.9,0.5,0.978,-0.645,-0.03454281567489114
120,2,1.0,10,5.0,0.2,40,-0.157,-5.22,-46.9,0.119,4.27,-80.9,-0.002,-0.08,34.8,-80.9,0.5,0.276,-0.157,-0.0009888751545117428
120,2,1.0,10,5.0,0.25,10,-0.806,-21.01,-73.4,0.024,0.92,-84.1,-0.278,-9.13,32.8,-84.1,0.2,0.8300000000000001,-0.806,-0.1085612366230678
120,2,1.0,10,5.0,0.25,20,-0.667,-17.33,-71.8,0.155,6.61,-47.5,-0.121,-4.36,36.0,-80.0,0.3,0.8220000000000001,-0.667,-0.05450000000000001
120,2,1.0,10,5.0,0.25,40,-0.426,-12.13,-58.9,0.001,0.04,-82.5,-0.166,-5.53,33.4,-82.5,0.3,0.427,-0.426,-0.06703030303030304
120,2,1.0,10,5.0,0.3,10,-0.478,-14.59,-66.0,-0.007,-0.32,-83.2,-0.177,-6.86,38.6,-83.7,0.2,0.471,-0.478,-0.08195937873357229
120,2,1.0,10,5.0,0.3,20,0.263,13.4,-66.8,0.184,7.66,-80.2,0.223,10.29,46.0,-80.2,0.8,0.07900000000000001,0.184,0.12830423940149624
120,2,1.0,10,5.0,0.3,40,0.44,24.29,-66.8,0.152,6.95,-84.0,0.296,14.89,50.3,-84.0,1.0,0.28800000000000003,0.152,0.17726190476190476
120,3,0.5,5,2.0,0.15,10,-0.225,-3.47,-26.9,0.061,1.43,-46.0,-0.04,-0.81,20.2,-52.8,0.7,0.28600000000000003,-0.225,-0.015340909090909093
120,3,0.5,5,2.0,0.15,20,0.242,4.42,-28.3,0.379,9.4,-34.2,0.323,7.12,22.1,-34.2,1.7,0.137,0.242,0.20818713450292398
120,3,0.5,5,2.0,0.15,40,0.246,4.58,-28.3,0.104,2.33,-48.1,0.162,3.36,20.8,-48.1,1.1,0.14200000000000002,0.104,0.06985446985446984
120,3,0.5,5,2.0,0.2,10,0.144,3.0,-31.2,0.276,7.61,-46.6,0.223,5.5,24.7,-46.6,1.3,0.13200000000000003,0.144,0.11802575107296137
120,3,0.5,5,2.0,0.2,20,0.333,7.73,-31.8,0.421,11.93,-39.5,0.383,10.01,26.1,-39.5,2.1,0.08799999999999997,0.333,0.25341772151898734
120,3,0.5,5,2.0,0.2,40,0.502,11.75,-31.2,0.12,3.15,-52.6,0.283,7.09,25.0,-53.8,1.6,0.382,0.12,0.13178438661710037
120,3,0.5,5,2.0,0.25,10,0.219,5.62,-39.0,0.284,8.5,-49.4,0.256,7.18,28.0,-49.4,1.4,0.06499999999999997,0.219,0.14534412955465587
120,3,0.5,5,2.0,0.25,20,0.388,10.77,-35.8,0.298,9.03,-46.0,0.337,9.83,29.1,-46.0,1.9,0.09000000000000002,0.298,0.21369565217391304
120,3,0.5,5,2.0,0.25,40,0.451,12.19,-38.9,0.221,6.44,-56.1,0.322,9.07,28.2,-60.3,1.8,0.23,0.221,0.1504145936981758
120,3,0.5,5,2.0,0.3,10,0.272,8.12,-46.1,0.216,7.17,-54.3,0.24,7.6,31.7,-58.1,1.3,0.05600000000000002,0.216,0.1308089500860585
120,3,0.5,5,2.0,0.3,20,0.412,12.79,-39.7,0.237,8.19,-57.3,0.312,10.3,33.0,-57.3,1.7,0.175,0.237,0.1797556719022688
120,3,0.5,5,2.0,0.3,40,0.447,13.56,-46.1,0.257,8.17,-55.6,0.342,10.64,31.1,-64.0,1.9,0.19,0.257,0.16625
120,3,0.5,5,2.5,0.15,10,-0.521,-7.6,-38.8,0.007,0.18,-34.9,-0.17,-3.38,19.9,-53.6,0.5,0.528,-0.521,-0.06305970149253731
120,3,0.5,5,2.5,0.15,20,0.189,3.87,-25.2,0.317,7.09,-38.7,0.261,5.62,21.5,-38.7,1.5,0.128,0.189,0.14521963824289405
120,3,0.5,5,2.5,0.15,40,0.296,6.07,-25.0,0.223,4.91,-44.8,0.255,5.44,21.3,-44.8,1.4,0.07299999999999998,0.223,0.12142857142857144
120,3,0.5,5,2.5,0.2,10,-0.459,-8.14,-41.2,0.194,6.02,-54.9,-0.018,-0.46,25.9,-61.4,0.6,0.653,-0.459,-0.0074918566775244305
120,3,0.5,5,2.5,0.2,20,0.306,7.41,-32.2,0.323,10.25,-42.4,0.314,8.95,28.5,-43.4,1.7,0.017000000000000015,0.306,0.20622119815668202
120,3,0.5,5,2.5,0.2,40,0.224,5.01,-35.9,-0.034,-0.97,-58.3,0.069,1.77,25.8,-61.2,0.8,0.258,-0.034,0.028921568627450978
120,3,0.5,5,2.5,0.25,10,0.106,2.74,-38.6,0.269,9.24,-56.1,0.204,6.26,30.7,-56.1,1.2,0.16300000000000003,0.106,0.11158645276292334
120,3,0.5,5,2.5,0.25,20,0.317,9.28,-39.4,0.419,14.82,-48.8,0.376,12.28,32.7,-48.8,2.2,0.10199999999999998,0.317,0.25163934426229506
120,3,0.5,5,2.5,0.25,40,0.492,14.43,-38.6,0.114,3.75,-61.8,0.276,8.64,31.3,-63.7,1.5,0.378,0.114,0.13563579277864993
120,3,0.5,5,2.5,0.3,10,0.197,6.13,-46.0,0.279,10.22,-58.5,0.244,8.34,34.2,-58.8,1.3,0.08200000000000002,0.197,0.14183673469387756
120,3,0.5,5,2.5,0.3,20,0.396,13.52,-42.3,0.32,11.92,-53.8,0.353,12.65,35.9,-53.8,2.0,0.07600000000000001,0.32,0.23513011152416358
120,3,0.5,5,2.5,0.3,40,0.454,14.97,-45.9,0.204,7.3,-64.9,0.313,10.81,34.5,-69.5,1.7,0.25,0.204,0.15553956834532376
120,3,0.5,5,3.0,0.15,10,-0.544,-8.36,-40.1,0.207,4.55,-36.4,-0.071,-1.37,19.3,-43.2,0.7,0.751,-0.544,-0.031712962962962964
120,3,0.5,5,3.0,0.15,20,-0.525,-8.1,-40.0,0.088,1.87,-43.2,-0.143,-2.69,18.9,-54.9,0.6,0.613,-0.525,-0.04899817850637523
120,3,0.5,5,3.0,0.15,40,0.216,4.91,-27.6,0.312,7.03,-43.2,0.268,6.06,22.6,-43.2,1.5,0.096,0.216,0.14027777777777775
120,3,0.5,5,3.0,0.2,10,-0.341,-7.25,-40.4,0.082,2.73,-62.4,-0.065,-1.84,28.4,-67.8,0.5,0.42300000000000004,-0.341,-0.02713864306784661
120,3,0.5,5,3.0,0.2,20,0.291,7.97,-34.3,0.388,12.53,-41.2,0.346,10.44,30.2,-41.2,1.9,0.09700000000000003,0.291,0.25339805825242717
120,3,0.5,5,3.0,0.2,40,0.236,6.14,-33.5,0.117,3.57,-61.0,0.166,4.75,28.6,-61.0,1.0,0.11899999999999998,0.117,0.0778688524590164
120,3,0.5,5,3.0,0.25,10,-0.122,-2.95,-39.4,0.226,8.66,-63.0,0.103,3.34,32.6,-63.0,0.8,0.348,-0.122,0.053015873015873016
120,3,0.5,5,3.0,0.25,20,0.324,9.81,-38.0,0.346,13.45,-51.9,0.335,11.78,35.2,-51.9,1.8,0.021999999999999964,0.324,0.22697495183044317
120,3,0.5,5,3.0,0.25,40,0.241,6.76,-39.8,-0.056,-1.94,-66.8,0.064,2.05,31.8,-69.4,0.7,0.297,-0.056,0.02953890489913544
120,3,0.5,5,3.0,0.3,10,0.068,2.1,-45.6,0.261,10.7,-64.5,0.184,6.76,36.7,-64.5,0.9,0.193,0.068,0.1048062015503876
120,3,0.5,5,3.0,0.3,20,0.312,11.05,-46.6,0.417,17.65,-57.3,0.372,14.63,39.3,-57.3,2.1,0.10499999999999998,0.312,0.2553228621291449
120,3,0.5,5,3.0,0.3,40,0.477,16.85,-45.7,0.114,4.47,-69.8,0.27,10.14,37.5,-72.4,1.4,0.363,0.114,0.14005524861878452
120,3,0.5,5,4.0,0.15,10,-0.453,-8.13,-41.5,-0.036,-0.81,-53.3,-0.202,-4.16,20.7,-53.3,0.5,0.41700000000000004,-0.453,-0.07804878048780488
120,3,0.5,5,4.0,0.15,20,-0.477,-8.53,-42.7,0.099,2.37,-48.8,-0.123,-2.62,21.4,-48.8,0.6,0.576,-0.477,-0.05368852459016394
120,3,0.5,5,4.0,0.15,40,-0.486,-8.64,-43.0,0.371,9.52,-47.6,0.054,1.2,22.4,-47.6,0.9,0.857,-0.486,0.025210084033613443
120,3,0.5,5,4.0,0.2,10,-0.561,-11.39,-52.0,0.013,0.35,-47.2,-0.204,-5.03,24.6,-68.0,0.4,0.5740000000000001,-0.561,-0.07397058823529412
120,3,0.5,5,4.0,0.2,20,-0.541,-11.04,-52.3,0.021,0.7,-49.3,-0.169,-4.68,27.6,-70.4,0.4,0.562,-0.541,-0.06647727272727272
120,3,0.5,5,4.0,0.2,40,0.228,6.98,-36.6,0.28,8.33,-54.3,0.256,7.71,30.2,-54.3,1.4,0.05200000000000002,0.228,0.14198895027624311
120,3,0.5,5,4.0,0.25,10,-0.451,-11.58,-55.6,0.018,0.72,-70.7,-0.146,-4.92,33.8,-81.9,0.3,0.46900000000000003,-0.451,-0.06007326007326007
120,3,0.5,5,4.0,0.25,20,0.313,11.04,-40.7,0.374,14.5,-50.5,0.347,12.92,37.2,-50.5,1.9,0.061,0.313,0.25584158415841585
120,3,0.5,5,4.0,0.25,40,0.247,8.23,-40.5,0.143,5.38,-69.2,0.187,6.69,35.7,-69.2,1.0,0.10400000000000001,0.143,0.09667630057803468
120,3,0.5,5,4.0,0.3,10,-0.247,-7.74,-50.2,0.166,7.98,-75.8,0.019,0.78,41.3,-79.0,0.4,0.41300000000000003,-0.247,0.009873417721518988
120,3,0.5,5,4.0,0.3,20,0.299,11.02,-49.4,0.321,15.72,-65.5,0.31,13.57,43.8,-67.3,1.4,0.02200000000000002,0.299,0.20163447251114414
120,3,0.5,5,4.0,0.3,40,0.197,6.88,-53.6,0.058,2.55,-77.8,0.113,4.53,40.2,-78.9,0.6,0.139,0.058,0.05741444866920152
120,3,0.5,5,5.0,0.15,10,-0.631,-12.19,-53.5,0.133,3.42,-54.0,-0.163,-3.73,22.9,-59.7,0.5,0.764,-0.631,-0.06247906197654941
120,3,0.5,5,5.0,0.15,20,-0.652,-12.88,-55.3,0.276,7.21,-43.9,-0.085,-2.0,23.4,-56.4,0.6,0.928,-0.652,-0.03546099290780142
120,3,0.5,5,5.0,0.15,40,-0.389,-7.98,-42.1,-0.577,-13.33,-66.7,-0.495,-10.88,22.0,-79.6,0.2,0.18799999999999994,-0.577,-0.13668341708542717
120,3,0.5,5,5.0,0.2,10,-0.536,-12.08,-54.6,0.052,1.62,-56.4,-0.17,-4.66,27.4,-62.9,0.4,0.5880000000000001,-0.536,-0.07408585055643879
120,3,0.5,5,5.0,0.2,20,-0.563,-12.54,-56.1,0.084,2.64,-49.9,-0.156,-4.32,27.7,-62.5,0.4,0.6469999999999999,-0.563,-0.06912
120,3,0.5,5,5.0,0.2,40,-0.241,-7.56,-51.4,0.396,13.32,-59.7,0.115,3.76,32.6,-59.7,0.8,0.637,-0.241,0.06298157453936348
120,3,0.5,5,5.0,0.25,10,-0.588,-14.82,-62.8,-0.3,-10.3,-71.2,-0.405,-12.37,30.5,-87.7,0.1,0.288,-0.588,-0.14104903078677308
120,3,0.5,5,5.0,0.25,20,-0.553,-13.99,-62.9,0.045,1.84,-61.6,-0.157,-5.41,34.4,-80.2,0.3,0.5980000000000001,-0.553,-0.06745635910224439
120,3,0.5,5,5.0,0.25,40,0.237,9.11,-45.1,0.266,9.81,-63.5,0.252,9.49,37.6,-63.5,1.3,0.029000000000000026,0.237,0.1494488188976378
120,3,0.5,5,5.0,0.3,10,-0.487,-14.81,-65.2,0.056,2.63,-77.8,-0.133,-5.36,40.3,-87.3,0.2,0.543,-0.487,-0.06139747995418099
120,3,0.5,5,5.0,0.3,20,0.283,12.09,-50.5,0.294,13.2,-68.7,0.289,12.69,43.9,-68.7,1.3,0.01100000000000001,0.283,0.18471615720524015
120,3,0.5,5,5.0,0.3,40,0.264,10.87,-49.6,0.154,6.91,-76.5,0.202,8.73,43.3,-76.5,0.8,0.11000000000000001,0.154,0.11411764705882353
120,3,0.5,10,2.0,0.15,10,0.111,1.66,-24.9,0.027,0.52,-28.8,0.06,1.04,17.4,-41.2,0.9,0.084,0.027,0.02524271844660194
120,3,0.5,10,2.0,0.15,20,0.568,10.2,-24.7,-0.121,-2.31,-42.4,0.184,3.42,18.6,-52.2,1.2,0.689,-0.121,0.06551724137931034
120,3,0.5,10,2.0,0.15,40,0.519,8.94,-25.7,-0.216,-3.76,-44.1,0.119,2.06,17.3,-54.2,1.1,0.735,-0.216,0.03800738007380074
120,3,0.5,10,2.0,0.2,10,0.355,7.81,-31.2,0.03,0.8,-48.5,0.164,4.01,24.5,-53.8,1.1,0.32499999999999996,0.03,0.07453531598513011
120,3,0.5,10,2.0,0.2,20,0.627,14.47,-31.5,0.152,4.12,-45.9,0.35,8.86,25.3,-50.3,1.9,0.475,0.152,0.17614314115308152
120,3,0.5,10,2.0,0.2,40,0.537,12.55,-31.2,-0.046,-1.15,-52.1,0.211,5.13,24.3,-58.2,1.3,0.5830000000000001,-0.046,0.08814432989690721
120,3,0.5,10,2.0,0.25,10,0.081,2.13,-39.0,0.111,3.23,-51.6,0.098,2.73,27.9,-57.3,0.9,0.03,0.081,0.04764397905759162
120,3,0.5,10,2.0,0.25,20,0.535,15.01,-39.4,0.202,5.96,-49.7,0.35,10.11,28.8,-51.1,2.0,0.333,0.202,0.1978473581213307
120,3,0.5,10,2.0,0.25,40,0.551,15.32,-38.9,0.036,1.0,-55.5,0.271,7.56,27.9,-62.5,1.5,0.515,0.036,0.12096
120,3,0.5,10,2.0,0.3,10,0.195,5.97,-46.4,0.106,3.39,-55.0,0.146,4.57,31.4,-64.0,0.9,0.08900000000000001,0.106,0.07140625
120,3,0.5,10,2.0,0.3,20,0.519,16.53,-41.1,0.144,4.8,-54.2,0.311,10.17,32.7,-56.3,1.7,0.375,0.144,0.18063943161634105
120,3,0.5,10,2.0,0.3,40,0.58,18.46,-46.0,0.079,2.47,-55.6,0.311,9.8,31.6,-66.3,1.7,0.501,0.079,0.14781297134238314
120,3,0.5,10,2.5,0.15,10,0.04,0.77,-23.7,-0.146,-2.91,-51.2,-0.063,-1.22,19.5,-51.2,0.7,0.186,-0.146,-0.023828125
120,3,0.5,10,2.5,0.15,20,0.677,15.76,-23.7,0.07,1.42,-41.6,0.368,7.99,21.7,-41.6,1.9,0.607,0.07,0.1920673076923077
