bh,vxm,cf,tw,rb,un_u,spy,spyma,ns,dex,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,tim,turn_ann
0.5,22,5,250,10,True,True,200,0.1,True,0.3205525707566584,0.03973405659656426,-0.4129723979814204,0.1636710300093722,1.8679303554886324,0.47184299673469143,0.06532728451447745,-0.22994668140796648,0.13995791428681711,0.00942306365627088,-0.3886422603199524,0.3318850824478743,0.5397178916109874,15.2678894580244
0.5,22,5,250,10,True,True,200,0.15,True,0.17026951007749597,0.014278297063000656,-0.5665915967377534,0.18769247817899876,1.2552609613556631,0.2959465832043528,0.03839942250124473,-0.2710462274915978,0.018579010594854072,-0.01431499090703603,-0.5227557456079925,0.27736757260949874,0.5397178916109874,15.695955697213392
0.5,22,5,250,10,True,True,200,,False,0.14707904868021365,0.008311098545523476,-0.6330684031271696,0.2151516382873275,1.1419343502632004,0.27245119751705094,0.03521435881157453,-0.34390147928390524,0.010866215308082532,-0.023480410910132865,-0.5427812510434737,0.2615849822089684,0.5397178916109874,12.875290357341974
0.5,22,5,250,10,True,True,200,0.1,False,0.299953059460276,0.03681850238881834,-0.41747362559436185,0.16791504819479275,1.7856841008280597,0.3981936483841148,0.0537781763547347,-0.24140494463292372,0.18224396507011564,0.016551720203763054,-0.36723101277534953,0.21594968331399916,0.5397178916109874,13.088022501975075
0.5,22,5,250,10,True,True,200,0.15,False,0.1193658466646433,0.004280991964333403,-0.6097103573483789,0.1925128774707422,1.0709030233715082,0.2072498255118238,0.0213980628150916,-0.3370123034385788,0.01380378093857499,-0.016158582025479373,-0.5180619111952766,0.19344604457324882,0.5397178916109874,14.253192630331368
0.5,25,3,250,10,True,True,200,,True,0.3412217707505352,0.050514541324134354,-0.469592625183501,0.20894477309763412,2.203928255726933,0.32314258216180264,0.044717781115604316,-0.313654505698319,0.3621107466491593,0.05761070953222536,-0.46959262518350164,0.03896816448735668,0.5634743875278396,20.242860871460373
0.5,25,3,250,10,True,True,200,0.1,True,0.3679660106204363,0.048992175723008735,-0.3609305074189094,0.1691589809152993,2.153266817857885,0.5053293103146175,0.07122183986017538,-0.23884757932223122,0.21516883008715124,0.022567006633350317,-0.36093050741891186,0.2901604802274662,0.5634743875278396,19.103677749387167
0.5,25,3,250,10,True,True,200,0.15,True,0.2986925662170601,0.040142216783287,-0.40539525611158345,0.19803884867013086,1.8797237689187836,0.19327773820923388,0.018609407562550473,-0.3110653899073995,0.4086369133795935,0.06695541780714143,-0.40539525611158256,0.21535917517035963,0.5634743875278396,20.665858679509927
0.5,25,3,250,10,True,True,200,,False,0.3240145381923891,0.04769012818254814,-0.4879680446854048,0.2171017307515046,2.1108055663798218,0.31685205146211265,0.04441759859764893,-0.3306943489627481,0.33332726657224043,0.05168556627494647,-0.48796804468540456,0.016475215110127783,0.5634743875278396,17.204524662928957
0.5,25,3,250,10,True,True,200,0.1,False,0.3495832279410194,0.04633149658384417,-0.3285943666844191,0.1723784555602746,2.0673368824052996,0.4311242951249578,0.05962873969097493,-0.27413944725157624,0.25741244591494206,0.030377875749867833,-0.32859436668441877,0.17371184921001576,0.5634743875278396,16.720339575704436
0.5,25,3,250,10,True,True,200,0.15,False,0.21651771569783404,0.023336600924175332,-0.4538802671407255,0.19596739802045382,1.447617830577209,0.2311949442822844,0.025943612993183596,-0.3531192269419442,0.2007604005697033,0.020173644018766757,-0.40664457900046347,0.030434543712581114,0.5634743875278396,19.021927821076257
0.5,25,5,250,10,True,True,200,,True,0.3129853385640804,0.04462977342148755,-0.420918242510664,0.21200131260915636,2.0140749291836886,0.3403414072202446,0.04840061025609521,-0.31897422568813116,0.28681352619243405,0.04006017193413536,-0.4209182425106639,0.05352788102781053,0.5632269240287058,15.573583469967591
0.5,25,5,250,10,True,True,200,0.1,True,0.3948169645505396,0.054220491755224476,-0.3197225128360811,0.1711190437920065,2.3319661373937333,0.5074206236653945,0.07163117775987948,-0.22994668140796348,0.27281500695089733,0.03341832860696248,-0.3197225128360819,0.2346056167144972,0.5632269240287058,15.816861792297402
0.5,25,5,250,10,True,True,200,0.15,True,0.35491393181418696,0.05199855314487123,-0.36842131884090956,0.19933051653166023,2.2543873319281857,0.32725455412266136,0.04454397469725646,-0.2710462274915981,0.3860281530593879,0.06114013618499392,-0.3684213188409081,0.05877359893672657,0.5632269240287058,15.372173762741035
0.5,25,5,250,10,True,True,200,,False,0.25890569035076616,0.0331301053527735,-0.48689011963227635,0.22158795463986697,1.686497916737658,0.3026420673873523,0.041658082680014585,-0.3439014792839058,0.21541419280295124,0.022848414495355795,-0.4644976112536612,0.08722787458440104,0.5632269240287058,12.695163579887804
0.5,25,5,250,10,True,True,200,0.1,False,0.36883056736556,0.05023816426318839,-0.322114149277832,0.1745189593104456,2.194648705525317,0.43456205998649106,0.06033745128095691,-0.2414049446329235,0.2964701530378316,0.0380802299246179,-0.2855758033423319,0.13809190694865947,0.5632269240287058,13.397428018507542
0.5,25,5,250,10,True,True,200,0.15,False,0.3070252656528514,0.042528630465647366,-0.3677077038631674,0.204193953834114,1.950086383141532,0.2395545686417317,0.027755786720791376,-0.33701230343857824,0.3805165251988175,0.060789030704152314,-0.3556596414939074,0.14096195655708582,0.5632269240287058,13.816495696975194
0.5,28,3,250,10,True,True,200,,True,0.32371413218263007,0.04748096528744705,-0.44302707589013035,0.21603314426877962,2.1040581637041,0.32512179825001497,0.045362474633687366,-0.3445942354881488,0.3253082102678222,0.050064271860759124,-0.44302707589012946,0.00018641201780722483,0.574857708487998,20.69855365677454
0.5,28,3,250,10,True,True,200,0.1,True,0.3282402855641784,0.04248003636178166,-0.40748255888807916,0.17231409204034637,1.9486292958606362,0.5405445615842767,0.07751506650446816,-0.23884757932223033,0.09974035224646778,0.0013862646278424151,-0.35526508807023416,0.4408042093378089,0.574857708487998,18.960706837596657
0.5,28,3,250,10,True,True,200,0.15,True,0.2610559202199616,0.03262979056753479,-0.4053952561115832,0.2015211316386313,1.673448772946661,0.22546356832680775,0.02459354607174724,-0.31106538990739985,0.2990773782368555,0.042492339551180036,-0.4053952561115832,0.07361380991004773,0.574857708487998,20.77233097484637
0.5,28,3,250,10,True,True,200,,False,0.3149544150818131,0.046355554691212,-0.4789579228238384,0.2246440470516629,2.0680992541550864,0.32652688849251854,0.04670587469332621,-0.36129858697973627,0.3062516166278663,0.045929486922797524,-0.46210730613182927,0.020275271864652222,0.574857708487998,17.532364306581524
0.5,28,3,250,10,True,True,200,0.1,False,0.22947852047785125,0.024946367414049098,-0.5346779490918836,0.17362302091830012,1.4845691540387045,0.47506583797354196,0.06761246421904721,-0.27413944725157624,-0.04692225416229715,-0.024671810787032844,-0.4496351904819067,0.5219880921358391,0.574857708487998,16.758572686320623
0.5,28,3,250,10,True,True,200,0.15,False,0.31533857571017654,0.04465079504155023,-0.39475740836859763,0.20711196197738002,2.0147249592124408,0.27101548887361376,0.033673538466761466,-0.353119226941944,0.36272899435201766,0.05816387743716489,-0.33215224923722075,0.0917135054784039,0.574857708487998,17.896612305114857
0.5,28,5,250,10,True,True,200,,True,0.3551429647296321,0.05476187900207519,-0.4483566196355182,0.2170608841428023,2.351244254166461,0.39386870240028365,0.05993466289411531,-0.2501279004168494,0.3190647114487211,0.04850230808704348,-0.4483566196355169,0.07480399095156254,0.5746102449888641,15.88557022115256
0.5,28,5,250,10,True,True,200,0.1,True,0.45197891447016275,0.06485533036809765,-0.3330456531170267,0.1720318785436505,2.7392042175906663,0.5074206236653945,0.07163117775987948,-0.22994668140796348,0.3935697944941847,0.056669067880097845,-0.3330456531170263,0.11385082917120981,0.5746102449888641,15.846146242071828
0.5,28,5,250,10,True,True,200,0.15,True,0.38005576404035923,0.05758300432723473,-0.3684213188409081,0.20092986621609205,2.454142525481894,0.32725455412266136,0.04454397469725646,-0.2710462274915981,0.4377211346460698,0.07366696170590026,-0.3684213188409097,0.11046658052340846,0.5746102449888641,15.401458212515463
0.5,28,5,250,10,True,True,200,,False,0.3037640356980155,0.04387478107840814,-0.489871086248602,0.2266040582260507,1.990859006918488,0.3559493322317486,0.05349684602309068,-0.2783485677029621,0.2533673993498126,0.03228627785187732,-0.48987108624860165,0.10258193288193601,0.5746102449888641,12.97014502012537
0.5,28,5,250,10,True,True,200,0.1,False,0.4355448948244534,0.06278196267033409,-0.2855758033423318,0.17540443156195493,2.6549187548166544,0.43456205998649106,0.06033745128095691,-0.2414049446329235,0.43775858809540086,0.06576374134389695,-0.28557580334233157,0.003196528108909802,0.5746102449888641,13.156893497349412
0.5,28,5,250,10,True,True,200,0.15,False,0.33393137596972683,0.048485398000741586,-0.3677077038631674,0.20581086408205587,2.136645908112966,0.2395545686417317,0.027755786720791376,-0.33701230343857824,0.43515032370330264,0.07427125136924362,-0.3556596414939064,0.19559575506157095,0.5746102449888641,13.840994583389447
0.6,22,3,250,10,True,True,200,,True,0.18248011088773447,0.01645694070988557,-0.5970309136361559,0.19972600828368575,1.2992028051299407,0.29206405057578716,0.03826668223660423,-0.34702615834360595,0.059030911797519646,-0.009461597786359022,-0.5038978502004694,0.2330331387782675,0.5293244246473645,19.67197348119659
0.6,22,3,250,10,True,True,200,0.1,True,0.23525308506196002,0.02519122934169915,-0.5206459151653775,0.16211923312250937,1.4902667158339002,0.45053897433298373,0.06117730267342947,-0.2961338041731767,-0.021734181522909086,-0.016950598978265896,-0.4223462392665088,0.4722731558558928,0.5293244246473645,18.792026890965708
0.6,22,3,250,10,True,True,200,0.15,True,0.09544706587964197,0.0005550508824865297,-0.5841162586740907,0.18305819186107905,1.008937874507908,0.1579856401040244,0.012137001162552785,-0.34560235680683593,0.022153793007076428,-0.0133578567109095,-0.48911238134943813,0.13583184709694798,0.5293244246473645,20.255327636684903
0.6,22,3,250,10,True,True,200,,False,0.15005534641005955,0.009496996135285318,-0.63879077407986,0.20707304323309203,1.1636626744032077,0.27203530927991687,0.034859391656884675,-0.3607644368019868,0.012082762271871451,-0.020524110537882945,-0.5274647785235955,0.25995254700804543,0.5293244246473645,17.113753147881273
0.6,22,3,250,10,True,True,200,0.1,False,0.11536387237070035,0.0055700449903377525,-0.6209393707622894,0.15996172115724439,1.0931591561889653,0.404645008665492,0.05458212712764743,-0.27925041977195686,-0.26509163196931174,-0.05100051705645725,-0.543626338371249,0.6697366406348038,0.5293244246473645,16.885635675298982
0.6,22,3,250,10,True,True,200,0.15,False,0.06563988959029522,-0.005606353215009352,-0.6588309793760175,0.18902222895332466,0.913789687627564,0.20423802426049922,0.020750669932756205,-0.3593705914146579,-0.09779321724296514,-0.03675828501867551,-0.5546525226593098,0.3020312415034644,0.5293244246473645,17.937814977720652
0.6,22,5,250,10,True,True,200,,True,0.22960701512064968,0.026130586650351173,-0.5722699739172061,0.2030172338090604,1.5123148768460248,0.34360383906899755,0.048759998865957055,-0.36070875216995923,0.10455650784016879,-0.0007446603202971858,-0.45150616575898095,0.23904733122882876,0.5305617421430339,15.50286428566266
0.6,22,5,250,10,True,True,200,0.1,True,0.36088057741589286,0.046002132751115976,-0.4271523045018203,0.1606952036800121,2.056926211331074,0.5248545390335498,0.07376435190085329,-0.23133136147986755,0.1624600083491218,0.013190631091615446,-0.3602549258816551,0.36239453068442806,0.5305617421430339,14.86834008386478
0.6,22,5,250,10,True,True,200,0.15,True,0.21346822720489422,0.022474852032018156,-0.557690358421304,0.18537724517629373,1.4281930029303005,0.3306835101742498,0.044902041263923165,-0.31571787087179326,0.07107303557458879,-0.004163662793692846,-0.47010236791100746,0.259610474599661,0.5305617421430339,15.545849530180723
0.6,22,5,250,10,True,True,200,,False,0.1809709844478842,0.015770999670695396,-0.6307271293701091,0.21284092067293217,1.2852146282230308,0.30597610414184045,0.04214420310403111,-0.38241079845777826,0.04454626472906677,-0.01541828700927561,-0.5007656971565688,0.2614298394127737,0.5305617421430339,12.795745551739262
0.6,22,5,250,10,True,True,200,0.1,False,0.35256457454605816,0.045531279466851204,-0.40751916208393835,0.16539109107946554,2.0421286225052757,0.44964041932390736,0.062247463487237864,-0.2670636533015879,0.23549906081004396,0.02554742646311836,-0.30987760813756127,0.2141413585138634,0.5305617421430339,13.008477696372362
0.6,22,5,250,10,True,True,200,0.15,False,0.16637976465732768,0.013472956439283479,-0.5955468954812635,0.19027152027064428,1.23937350729808,0.25339236842653867,0.030337860637170033,-0.364604722784023,0.06145458499007772,-0.006674355630231887,-0.4677905081928502,0.19193778343646095,0.5305617421430339,13.924204617601708
0.6,25,3,250,10,True,True,200,,True,0.2746355529464672,0.0357711834573573,-0.53002922120213,0.20567716306190265,1.7569780007806641,0.300833982717734,0.040030479058549506,-0.34702615834360595,0.24796265312104654,0.03061251669752929,-0.5300292212021298,0.052871329596687444,0.5501113585746102,19.778803473772687
0.6,25,3,250,10,True,True,200,0.1,True,0.30146517439695214,0.036802037286717715,-0.43428410017210695,0.16589439431938682,1.7852294240407363,0.46096902762356995,0.06298001982307722,-0.2961338041731769,0.12030737985308042,0.005819714669797582,-0.4265211782396048,0.3406616477704895,0.5501113585746102,19.198782644492063
0.6,25,3,250,10,True,True,200,0.15,True,0.23902601020579978,0.027751356407384797,-0.44981995232494465,0.19410600491649546,1.551077548407163,0.16742180236095575,0.013856409149505033,-0.34560235680683593,0.3151831245158578,0.04491404984220693,-0.44981995232494465,0.14776132215490204,0.5501113585746102,20.149833947004126
0.6,25,3,250,10,True,True,200,,False,0.2370838518475542,0.028006034191326412,-0.546826825024341,0.21294196367664403,1.5572525072934786,0.28048948435241344,0.03661740020843829,-0.3607644368019861,0.19154382069012982,0.01762520114505861,-0.546826825024342,0.08894566366228362,0.5501113585746102,17.154955820487068
0.6,25,3,250,10,True,True,200,0.1,False,0.2495246062844091,0.027922814689392617,-0.46870901552469835,0.1661455247728725,1.5552322228952797,0.41480184654750246,0.05637364046052373,-0.27925041977195675,0.05013587707712151,-0.005661354499742588,-0.46206324925088793,0.36466596947038094,0.5501113585746102,16.160691354586284
0.6,25,3,250,10,True,True,200,0.15,False,0.18146890016616626,0.016344454417078547,-0.5229746432838474,0.19472169144623463,1.296899165204682,0.2133389635703615,0.022484710732126878,-0.3593705914146572,0.14651482270388708,0.008923455181903739,-0.45751506879359083,0.06682414086647442,0.5501113585746102,18.716953804743664
0.6,25,5,250,10,True,True,200,,True,0.34231877987095516,0.0508039909924245,-0.41318886967482615,0.20951372942547808,2.213686160557714,0.35074938616393797,0.05022366905822251,-0.36070875216995946,0.33578393742549073,0.05151048708598549,-0.3766893403602909,0.01496544873844724,0.5515961395694136,15.34096916519293
0.6,25,5,250,10,True,True,200,0.1,True,0.4338906179892796,0.06041428953229855,-0.3177199008154802,0.1679823399797259,2.5616452386403274,0.5333644783652058,0.0752629186626419,-0.23133136147986733,0.325168489245913,0.04262455149022215,-0.3177199008154806,0.20819598911929282,0.5515961395694136,15.334804280395792
0.6,25,5,250,10,True,True,200,0.15,True,0.39694492284872895,0.06033833307700709,-0.3610156555022409,0.19689803253625532,2.5587044584734153,0.3381532538134174,0.046360327214273855,-0.31571787087179193,0.46166785681695466,0.07759707727581233,-0.2987405410454831,0.12351460300353728,0.5515961395694136,15.139559457966373
0.6,25,5,250,10,True,True,200,,False,0.2915325106597873,0.04044064532795244,-0.4667451510508758,0.2190497382104953,1.8883907327097202,0.31282975190807666,0.043598640160912305,-0.38241079845777837,0.2713457414444053,0.03661127313302259,-0.41528827869175755,0.04148401046367134,0.5515961395694136,12.595745551739263
0.6,25,5,250,10,True,True,200,0.1,False,0.41887743014691864,0.058724877749097404,-0.31549382025176864,0.17171691271292294,2.496979646252528,0.4579644045431728,0.06372995705182527,-0.267063653301588,0.37610405986779166,0.05266706489972073,-0.2823880544612021,0.08186034467538111,0.5515961395694136,13.298009990359
0.6,25,5,250,10,True,True,200,0.15,False,0.3518395580888577,0.051734070480513594,-0.4066544730626025,0.2017583712401032,2.2453158495778838,0.26072542285129624,0.0317758205290497,-0.3646047227840231,0.45082730394700143,0.07653811793831311,-0.28844790914562146,0.1901018810957052,0.5515961395694136,13.467634461699706
0.6,28,3,250,10,True,True,200,,True,0.24092183119440191,0.028799682036716234,-0.5548661091145719,0.2122116393167217,1.5766435852609337,0.30302167587505263,0.04067228005071977,-0.3764615292878427,0.17921862315450632,0.014537080471668462,-0.5064906497504821,0.12380305272054631,0.5612472160356348,20.234496259086853
0.6,28,3,250,10,True,True,200,0.1,True,0.23967406738839803,0.02639438068991562,-0.5429686073448496,0.1682732443657439,1.5185613146943069,0.4966421519950539,0.06922482732623125,-0.29613380417317714,-0.04521153849590687,-0.0234095613115628,-0.44924657764918563,0.5418536904909608,0.5612472160356348,19.055811732701557
0.6,28,3,250,10,True,True,200,0.15,True,0.18206258301508454,0.016395914385853416,-0.5130003086297532,0.19694115532634615,1.2979525533767224,0.19991972325902096,0.01981262468780942,-0.3456023568068358,0.16531699801635583,0.012254318169187872,-0.4498199523249444,0.03460272524266514,0.5612472160356348,20.256306242340564
0.6,28,3,250,10,True,True,200,,False,0.20812855210894676,0.021601382986157436,-0.6076917738083618,0.2195550645744546,1.4087535907246296,0.29058155350979786,0.03888858638956427,-0.3899937093992184,0.12462022761439358,0.0009559000263184014,-0.5239388140791285,0.1659613258954043,0.5612472160356348,17.482795464139627
0.6,28,3,250,10,True,True,200,0.1,False,0.13522033268864114,0.00849919301848523,-0.6337437886195203,0.16821367576466312,1.145355090512049,0.459155278311198,0.06433283959154479,-0.27925041977195697,-0.24815075353610266,-0.05549769850665354,-0.5590423394322943,0.7073060318473007,0.5612472160356348,16.19892446520247
0.6,28,3,250,10,True,True,200,0.15,False,0.21465676029839328,0.023031154350636518,-0.5174315664213487,0.20221197854079892,1.440704541433487,0.2534247982302884,0.030188575263992323,-0.35937059141465777,0.17588268836398938,0.014389916670759062,-0.3972367572662895,0.07754210986629903,0.5612472160356348,17.57441482924255
0.6,28,5,250,10,True,True,200,,True,0.35039317222002,0.05326972802270191,-0.4070482356333982,0.21419179143531877,2.298468853548728,0.4046381133066181,0.06177777820515762,-0.2960814577982258,0.29801316990894894,0.0430100693339428,-0.40704823563339776,0.10662494339766915,0.5609997525365009,15.6529559163779
0.6,28,5,250,10,True,True,200,0.1,True,0.44951207388163117,0.06331169387500557,-0.33108226197523183,0.16835266435969157,2.6762187279210634,0.5333644783652058,0.0752629186626419,-0.23133136147986733,0.3585770353290108,0.04894990909675245,-0.33108226197523294,0.17478744303619503,0.5609997525365009,15.364088730170218
0.6,28,5,250,10,True,True,200,0.15,True,0.38564419478723827,0.05820460187146592,-0.3610156555022409,0.1980415252195074,2.4773753999808363,0.3381532538134174,0.046360327214273855,-0.31571787087179193,0.43790615624723733,0.07279618527257448,-0.29874054104548264,0.09975290243381996,0.5609997525365009,15.168843907740802
0.6,28,5,250,10,True,True,200,,False,0.3036228567398929,0.04360598614376077,-0.44354790088100704,0.22369993963915713,1.9826543397438683,0.3665060511680966,0.05545945853447476,-0.31782101113504446,0.24186853152504262,0.02936352042470669,-0.4435479008810076,0.12463751964305397,0.5609997525365009,12.870726991976829
0.6,28,5,250,10,True,True,200,0.1,False,0.44490052235490984,0.06356824107888648,-0.31549382025176864,0.17206864659471546,2.6865917315396284,0.4579644045431728,0.06372995705182527,-0.267063653301588,0.431353524362246,0.06337151831920029,-0.2823880544612014,0.026610880180926777,0.5609997525365009,13.057475469200869
0.6,28,5,250,10,True,True,200,0.15,False,0.34306052344171073,0.05004086734590696,-0.4140647984680389,0.20292947528412442,2.1880467502341556,0.26072542285129624,0.0317758205290497,-0.3646047227840231,0.43189537033503217,0.07270008038761899,-0.28915623741229435,0.17116994748373593,0.5609997525365009,13.492133348113956
0.7,22,3,250,10,True,True,200,,True,0.08058911252109964,-0.002953569980117088,-0.6098419238540883,0.19035905388360497,0.9536746659259462,0.18199327567884802,0.01650665072574542,-0.3469125899797205,-0.03623029438065233,-0.02612866699511962,-0.48781130078075907,0.21822357005950035,0.491957436278149,19.83119755333826
0.7,22,3,250,10,True,True,200,0.1,True,0.1430933561516063,0.010070633931079653,-0.5266091558023409,0.1569917960743858,1.1743115657798713,0.3712818556615669,0.0468626336505098,-0.2554440839218237,-0.13372707977762216,-0.032954089599074976,-0.4297656212064861,0.5050089354391891,0.491957436278149,18.457095601023283
0.7,22,3,250,10,True,True,200,0.15,True,-0.00134785210985623,-0.015851772819135967,-0.611565722476048,0.17650401926760756,0.7739633451637031,0.09689927092660665,0.0012681557228604312,-0.33175802932215137,-0.1223863158308016,-0.03628693445668152,-0.5016384809694958,0.21928558675740825,0.491957436278149,20.300368935401035
0.7,22,3,250,10,True,True,200,,False,0.03404206566135505,-0.012767308505592267,-0.6637233396959501,0.19679563898070654,0.8137915008609008,0.14846787784303206,0.009922801658504676,-0.3606532578658358,-0.0989494884412464,-0.03968750138299981,-0.528497134505807,0.24741736628427846,0.491957436278149,17.587634327330385
0.7,22,3,250,10,True,True,200,0.1,False,0.05051403496609863,-0.004561506039947316,-0.5953993506263369,0.1576174972222243,0.9293086588096128,0.2685371572674798,0.03053647302763185,-0.2874088340846942,-0.2252190644948496,-0.045656423566568294,-0.4957959451566901,0.49375622176232936,0.491957436278149,17.23645516019419
0.7,22,3,250,10,True,True,200,0.15,False,-0.0368133767554012,-0.023097433125882416,-0.6877603433327252,0.18172152514210807,0.6874760239306488,0.13732764200203879,0.008232940608364991,-0.34581754240687457,-0.25335955039615526,-0.059906448893991104,-0.5721286236857819,0.39068719239819405,0.491957436278149,18.239561931583417
0.7,22,5,250,10,True,True,200,,True,0.15676109620614007,0.01140663632740968,-0.6055702226484054,0.1951458456120351,1.199468104956647,0.2731069481448502,0.034166294544836884,-0.3692733399220497,0.024248995308805685,-0.015610125398565877,-0.44852078325723754,0.2488579528360445,0.49542192526602324,15.42254749777349
0.7,22,5,250,10,True,True,200,0.1,True,0.24435021243107977,0.02608705318603466,-0.5015485163526439,0.15498448952485638,1.5112863571340236,0.41679002994339365,0.05430986224177947,-0.2686163405642371,0.029641626218125813,-0.007234158670678892,-0.3706612746197373,0.3871484037252678,0.49542192526602324,14.73662962654185
0.7,22,5,250,10,True,True,200,0.15,True,0.10921502444179237,0.0034000728848697648,-0.623545483441926,0.17858471544576468,1.0559386811427087,0.24898344485016777,0.0289892170220043,-0.33586112494360065,-0.06844098857312841,-0.026877049145328513,-0.5001332447793481,0.3174244334232962,0.49542192526602324,15.050738924379694
0.7,22,5,250,10,True,True,200,,False,0.10806041713130864,0.0010299046666455425,-0.6518532746347078,0.2038899289802481,1.0166437474857792,0.22307930235789641,0.02468196498000097,-0.3906846437971371,-0.02278936729687412,-0.02701201770110684,-0.4861293790190314,0.24586866965477053,0.49542192526602324,13.015484140297453
0.7,22,5,250,10,True,True,200,0.1,False,0.2218112104345268,0.022859064987653888,-0.5123176201290478,0.16046024251564928,1.436823223035797,0.33507759842563145,0.041639337811050225,-0.30132242868130044,0.08373986222288138,0.0004655621151485878,-0.35811796641823224,0.2513377362027501,0.49542192526602324,13.55179955639801
0.7,22,5,250,10,True,True,200,0.15,False,0.09777038639574719,0.0009006462011973415,-0.6452762130353003,0.18388078684372977,1.0145407076088226,0.2343074616545272,0.026539565563654888,-0.3595235707472034,-0.07681789803334253,-0.029431655331047746,-0.5012045609033534,0.31112535968786975,0.49542192526602324,13.219990643009115
0.7,25,3,250,10,True,True,200,,True,0.14788829788523683,0.009651000043953806,-0.5355802146922155,0.19563198226161466,1.166512644367652,0.19864051552657733,0.01965454861015581,-0.3469125899797203,0.09292348521458117,-0.002387826095141987,-0.5147900045166021,0.10571703031199615,0.5092798812175204,19.938027545914355
0.7,25,3,250,10,True,True,200,0.1,True,0.17461885795379417,0.015134910059398266,-0.5008505159289638,0.15970435541107086,1.2723693629832145,0.39077029182899764,0.05010453734822118,-0.2554440839218233,-0.07851068748394759,-0.025845241157880672,-0.43388693728482775,0.4692809793129452,0.5092798812175204,18.863851354549638
0.7,25,3,250,10,True,True,200,0.15,True,0.11895606721883303,0.004589519308067613,-0.47438545849853087,0.18693196746900023,1.0761908863318819,0.11437004416250354,0.004368863334439865,-0.33175802932215226,0.12432507693460149,0.004858051465362445,-0.46330943579363737,0.009955032772097944,0.5092798812175204,20.194875245720258
0.7,25,3,250,10,True,True,200,,False,0.09732504479392597,-0.0009408086941433691,-0.6038958446367534,0.2020301169976436,0.9850196974047121,0.16453421171504615,0.013050310808089494,-0.3606532578658359,0.023446768122403008,-0.017703158017804088,-0.5478168804041335,0.14108744359264314,0.5092798812175204,17.628836999936176
0.7,25,3,250,10,True,True,200,0.1,False,0.15065535843260247,0.011215381987024431,-0.4933370321747642,0.1627294606753728,1.1958361100892585,0.2877002557389307,0.03372781819092663,-0.2874088340846941,-0.011064258886567641,-0.015514870465949238,-0.40568460938576967,0.29876451462549836,0.5092798812175204,16.511510839481495
0.7,25,3,250,10,True,True,200,0.15,False,0.052452434508386575,-0.007764205154467851,-0.6099423885671762,0.1866324500915709,0.8825053467636422,0.15420154647922146,0.011355216629350684,-0.3458175424068737,-0.06702131711215073,-0.030539602891926254,-0.47880298877848193,0.2212228635913722,0.5092798812175204,19.01870075860643
0.7,25,5,250,10,True,True,200,,True,0.27997798814751573,0.03640768749412593,-0.46180346329466637,0.19961119072332423,1.7743720020028546,0.2731069481448502,0.034166294544836884,-0.3692733399220497,0.28835461972994963,0.03914128787423099,-0.37329673934953866,0.015247671585099432,0.5112595892105914,15.01120917017681
0.7,25,5,250,10,True,True,200,0.1,True,0.3478073479807883,0.043615300555420955,-0.3459886383528269,0.15974396724329193,1.9829381207485588,0.41679002994339365,0.05430986224177947,-0.2686163405642371,0.26759028598629847,0.030749665350543687,-0.24702940319670763,0.14919974395709518,0.5112595892105914,14.970280163087711
0.7,25,5,250,10,True,True,200,0.15,True,0.309825955004339,0.04124205709310691,-0.3946706750346788,0.18810178852129858,1.9118511229118982,0.24898344485016777,0.0289892170220043,-0.33586112494360065,0.3792903141266826,0.056346707763025305,-0.33848300296515543,0.13030686927651486,0.5112595892105914,14.395005645038397
0.7,25,5,250,10,True,True,200,,False,0.2284828416373729,0.026016389735738166,-0.5115722224588283,0.2081717795111433,1.509618261794906,0.22307930235789641,0.02468196498000097,-0.3906846437971371,0.2350818207277728,0.027642295673971917,-0.39814597351947356,0.012002518369876397,0.5112595892105914,12.566040933170504
0.7,25,5,250,10,True,True,200,0.1,False,0.31783609576065724,0.0393494348153971,-0.3697429657460143,0.1642272870258759,1.8568805859613384,0.33507759842563145,0.041639337811050225,-0.30132242868130044,0.29804462072775306,0.03657015250131823,-0.25498150366696604,0.03703297769787839,0.5112595892105914,13.576298442812263
0.7,25,5,250,10,True,True,200,0.15,False,0.29731079267778204,0.039370758886318136,-0.4323389572009815,0.19338854213421883,1.8574915952422841,0.2343074616545272,0.026539565563654888,-0.3595235707472034,0.36973253007151774,0.055198630748833244,-0.33312174423515406,0.13542506841699053,0.5112595892105914,12.51397727998016
0.7,28,3,250,10,True,True,200,,True,0.19536674118957265,0.0190633859198448,-0.49048817414120316,0.19834290468828616,1.3536677070421954,0.20186710342927133,0.020283775651233293,-0.3763530804658223,0.18898049033138642,0.017580535530359764,-0.49048817414120394,0.012886613097884914,0.5164563226924028,19.912651288912258
0.7,28,3,250,10,True,True,200,0.1,True,0.23086542517296205,0.024423063495396358,-0.45138131338506426,0.16148520654037588,1.472461071059515,0.4274518850575036,0.05627370381573349,-0.2554440839218237,0.004981568347588355,-0.01303656669501252,-0.4288682844837204,0.42247031670991525,0.5164563226924028,18.788586456122154
