mom_lb,mode,w_eq,w_rt,w_ra,gross,trend_ma,is_sh,is_cagr,is_vol,is_mdd,full_sh,full_cagr,oos_sh,oos_cagr,turnover
63,best,0.5,0.25,0.25,1.25,150,0.6212180270129501,0.12691756506471452,0.23826145384502576,-0.3589125275645706,0.5310888965888648,0.10943414284782871,0.4429252893284562,0.08857430553201562,23.125832392175244
63,best,0.5,0.3,0.2,1.25,100,0.6202765999572172,0.11848761052897006,0.21963638420219112,-0.38805049241855416,0.5347347204628582,0.1046505019899624,0.4529506375964843,0.08808283044812404,25.427713731674054
126,invvol,0.5,0.25,0.25,1.75,100,0.6201139864452216,0.12162955133235176,0.22685369200934216,-0.35927465463228425,0.6544817004585651,0.1423412801989381,0.695553613344673,0.16799882605542815,30.65231398447216
63,best,0.5,0.25,0.25,1.0,150,0.6200453987787414,0.10510766138264671,0.19060471778838775,-0.2977634300521026,0.5377017337499813,0.09407513757603936,0.457543743460721,0.0808301493381629,19.870509077736106
126,best,0.5,0.3,0.2,1.75,100,0.618953564156421,0.1614157871095534,0.3307668242355757,-0.42556196573988947,0.5208465065724592,0.12707670595174125,0.41341667331164794,0.08675236889688365,33.03968313160586
63,best,0.5,0.3,0.2,1.0,100,0.6187758810107523,0.09768970490755469,0.17569465017650582,-0.32270198356555135,0.5418765402264835,0.08947253989146398,0.4688797784695506,0.07957996117513355,21.961076542788952
189,invvol,0.5,0.25,0.25,1.5,100,0.6179396404368374,0.10327045408471425,0.18772229427783835,-0.3244950935440921,0.7151182606690201,0.13858464337104204,0.8179514490235005,0.18297659531560106,27.75076772688936
252,invvol,0.4,0.4,0.2,1.75,100,0.617477950869025,0.10415103957603855,0.18977832139871692,-0.36594760712215413,0.7403895913578902,0.1397209690696264,0.8724499544378034,0.1844442966355324,29.844182369274407
63,best,0.45,0.35,0.2,1.75,100,0.6166223443470366,0.14712733153875757,0.29243353940960615,-0.49344763582968865,0.5130742600611583,0.11858151343423073,0.4105370550563896,0.08488130046872167,31.46747677292874
126,best,0.5,0.3,0.2,1.5,100,0.6160200377875809,0.1436361296843227,0.28350418482512474,-0.3751293024711848,0.5207601492473457,0.11624707369549658,0.4164816859642356,0.08387818312448325,30.376272161609272
126,invvol,0.5,0.25,0.25,1.5,100,0.6157590448634405,0.1059668429939058,0.1944374257394281,-0.3160626596444873,0.6543367968211923,0.1252409334471467,0.6995445025474205,0.14909057962125583,28.345966903645277
63,best,0.45,0.35,0.2,1.5,100,0.6141074831360309,0.13011916781974975,0.25065429031810404,-0.4396071267978904,0.5139041840859058,0.10801746177113292,0.4148009660801031,0.08176721803894416,28.688874445959765
189,invvol,0.5,0.25,0.25,1.25,100,0.6140111754893793,0.08735991072351856,0.1564285689181237,-0.277739391944657,0.7177297659381562,0.11832175128908173,0.8267842799310732,0.15709487249654241,25.11165292020869
252,invvol,0.4,0.4,0.2,1.5,100,0.6138827386486525,0.09041867919944035,0.16266257497193223,-0.32132201677048333,0.7435849419132075,0.12218259797113684,0.8826983467895977,0.1619882536077626,27.26990447783796
252,best,0.5,0.3,0.2,1.75,150,0.6132108681683036,0.15330542826398985,0.31352724584774544,-0.5417533160189931,0.6802776619017711,0.1890020816266953,0.7539780554365464,0.23382388172723978,26.26752098960109
126,best,0.5,0.3,0.2,1.25,100,0.6129554102458842,0.1238465217346787,0.2362427614265706,-0.32171078226561145,0.5228002226110152,0.1033390618358132,0.4241803300542005,0.07894632082843445,27.43577927889533
189,invvol,0.5,0.25,0.25,1.0,100,0.6122041157171784,0.07116689321234704,0.12514134734927582,-0.22803195301955714,0.7279451281976713,0.09798697059157946,0.8485240843718678,0.13144910346180172,21.60860293623514
63,best,0.45,0.35,0.2,1.25,100,0.6120095153036015,0.11171600885876098,0.20887336187525424,-0.3810653129679479,0.517945776890678,0.0959509422564071,0.42517160314980346,0.07711311991437331,25.513328929423796
252,best,0.5,0.3,0.2,1.5,150,0.6114002167059062,0.13643288413145171,0.2687345344682176,-0.48216974889021635,0.6806980840870394,0.16859625367338826,0.7566867317823177,0.20886655810960608,24.272686882032048
126,invvol,0.5,0.25,0.25,1.25,100,0.6112129741765251,0.0896333888080243,0.1620199155472352,-0.27040558553800476,0.6561974192412489,0.10733473103890878,0.7077222071697669,0.12921008086322594,25.755533030285143
126,best,0.5,0.3,0.2,1.0,100,0.6109225000609377,0.10243363550368056,0.18898314931761842,-0.26446943043481796,0.5285858505021112,0.08844668885846829,0.4386335302544611,0.0717055408330245,23.941122570746675
63,best,0.45,0.35,0.2,1.0,100,0.6104251167543168,0.09195926204532379,0.16708577256317958,-0.3167107558578558,0.525516852045581,0.08203016906101812,0.442189492168442,0.07009803105621604,22.029568700988744
252,invvol,0.5,0.25,0.25,1.75,100,0.6102143844391585,0.11692836793031725,0.22178703146170956,-0.4057711537945087,0.7294163630910984,0.16120395380637853,0.8546107190445833,0.21731726677884278,29.68738963660668
252,invvol,0.4,0.4,0.2,1.25,100,0.6099071303297624,0.0762110324427292,0.13554915123311992,-0.2745924659250254,0.7505394112289985,0.10435011324316634,0.9010180849217472,0.13949996231293427,24.390525154420594
252,best,0.5,0.3,0.2,1.25,150,0.6098623375443715,0.11775656964499692,0.22394507493232235,-0.417031420355194,0.6843211050552629,0.14656864580157203,0.7656234537866423,0.18254479712323568,21.71123582935561
252,best,0.5,0.3,0.2,1.0,150,0.6093868999010511,0.09749571819982839,0.17914928062200233,-0.34608460321400625,0.6922324011321738,0.1227518243497141,0.782185640493739,0.15419368003883127,18.614300630753494
252,best,0.45,0.35,0.2,1.75,150,0.6087126937569167,0.1454654561017399,0.2954448678369008,-0.523533429296858,0.6816235188378369,0.1808859499675206,0.7615023648322389,0.2253595977069267,26.300210428741902
126,invvol,0.5,0.25,0.25,1.0,100,0.6082730011290435,0.07293748498273755,0.12959966079683635,-0.2219367508461394,0.664148615062749,0.08907940946625015,0.7264663210543113,0.10900152689535303,22.596925571858527
252,invvol,0.4,0.4,0.2,1.0,100,0.6078641060381788,0.061850458401468744,0.10843479668915121,-0.22503363752972272,0.7639689122506946,0.08623355268960542,0.9305622529600729,0.11658694533263136,20.932075766223143
252,best,0.45,0.35,0.2,1.5,150,0.6069449503581483,0.12906764602916132,0.25323738436857485,-0.4641485658233555,0.6825713399256266,0.1608715594677559,0.7652643086797064,0.20068606635485065,24.202638083873165
252,invvol,0.5,0.25,0.25,1.5,100,0.606076260350634,0.10190500712141959,0.19009407537757936,-0.35757171834852364,0.729377173021607,0.14099202189617666,0.8585906767652458,0.1903094233260656,27.59004957503309
252,best,0.45,0.35,0.2,1.25,150,0.6056211991150132,0.11114979494317523,0.211033937643468,-0.3998218746178256,0.6874345274239922,0.1396630090436486,0.7765582985483676,0.17526153738491934,21.489414635185817
252,best,0.45,0.35,0.2,1.0,150,0.6051094681226598,0.09180186928277423,0.16882233333175575,-0.33033713828716504,0.6958683368358404,0.11667916725088401,0.794300387749852,0.14764182526813863,18.436843675417663
63,invvol,0.35,0.35,0.3,1.75,100,0.60328854332807,0.10121384836634673,0.1898068529179327,-0.3932498483298027,0.6204309436526322,0.11535484958371711,0.6447728683027123,0.1327655058412931,29.756764050581463
252,invvol,0.5,0.25,0.25,1.25,100,0.6020209620892116,0.08627503775813938,0.15840289558522244,-0.30645256903429696,0.7321348704128272,0.1202583718790391,0.8680620038195095,0.16294413558682663,24.998476326449612
63,best,0.4,0.4,0.2,1.75,100,0.6013893455717874,0.13763654998002206,0.280035478930442,-0.4853299070303705,0.4886324401067614,0.10669851417357279,0.37322694052302674,0.07026982565990081,31.778804764745992
252,invvol,0.5,0.25,0.25,1.0,100,0.6002858770164379,0.07036900746826369,0.12671495276801917,-0.25207665022090453,0.7433046654815973,0.09959779492765564,0.8920191607191884,0.13615461287488606,21.418436703846357
63,best,0.4,0.4,0.2,1.5,100,0.5992820527179684,0.1217394936227485,0.2400293569974903,-0.4321005437824408,0.4906554515963866,0.09751831349995732,0.37958491444799747,0.06881682440663028,28.800952523013983
63,invvol,0.35,0.35,0.3,1.5,100,0.5991142410750988,0.08782889447487707,0.16269313070281327,-0.3478735326850664,0.6212188762018532,0.10133853544641513,0.6503848463413109,0.11796416771897733,27.31061060163326
252,best,0.4,0.4,0.2,1.75,150,0.5972650801513337,0.13635789981249657,0.2803417454880402,-0.5074228123581515,0.6772661054535917,0.17135661253198142,0.7649008037340295,0.2152948497419045,26.338348107739513
63,best,0.4,0.4,0.2,1.25,100,0.5970869283125971,0.10443287842229987,0.20002055754243245,-0.37431448734097816,0.49492165959962736,0.08669362947677284,0.3906445023649849,0.06554158145495936,25.606727326968972
63,invvol,0.35,0.35,0.3,1.25,100,0.5967336009424586,0.07431018370467934,0.1355738817730215,-0.2990558595437208,0.6278694672969433,0.087389940811478,0.6658829854832821,0.1034822427617681,24.26359412847777
252,best,0.4,0.4,0.2,1.5,150,0.595842943352307,0.12087342979920646,0.24029537425862188,-0.4488252300405894,0.6797991966171208,0.15244068266691513,0.7715975312966088,0.19195869819952893,23.94112257074668
63,best,0.4,0.4,0.2,1.0,100,0.5954244418344137,0.08591170273065507,0.16000534375842695,-0.3108872522432453,0.5029111913905603,0.07424322882515444,0.40878896465472914,0.0602466892690432,22.10428741902489
252,best,0.4,0.4,0.2,1.25,150,0.5944427304034516,0.10392293412595865,0.20025072184604406,-0.3857044056634643,0.6849597049898224,0.13206869857345516,0.7836714237073312,0.1672022105746147,21.27148504091374
63,invvol,0.35,0.35,0.3,1.0,100,0.5942444680437825,0.060297214376131336,0.10845461801178939,-0.2467730268614754,0.6391593186411323,0.07278299872628047,0.6906876373931001,0.08813781257341025,21.029780860231927
252,best,0.35,0.35,0.3,1.75,200,0.5941551440077247,0.14070522702492783,0.2957490906276438,-0.5431086900933702,0.6703753877236998,0.17756008685400304,0.7533650437708165,0.22390368458220533,25.453009131009203
126,best,0.45,0.35,0.2,1.75,100,0.5941095214719494,0.14700729687266367,0.31478654441841164,-0.42334150532421466,0.4954280262615578,0.11395988644484878,0.385268400169172,0.07511898109014403,33.28485392516195
252,best,0.4,0.4,0.2,1.0,150,0.5938947801667309,0.08572368890665505,0.16019800661449612,-0.31789803388088267,0.693910560249144,0.11018241218441216,0.8026407953119737,0.14061559987337158,18.2625
252,best,0.35,0.35,0.3,1.5,200,0.592493226824441,0.12507525701859867,0.2534909869443526,-0.480307325890459,0.6713399908401616,0.1581507547352512,0.7570248720166529,0.19961202587697824,23.35193434623252
189,best,0.5,0.3,0.2,1.75,150,0.5923560267501812,0.1502545206485899,0.3277711006322019,-0.5073320487829114,0.6166603070222078,0.16647963306603453,0.6454058092031145,0.1864839053815197,26.360141067166722
252,best,0.35,0.35,0.3,1.25,200,0.5915041723262755,0.10795588541929524,0.21124659766854725,-0.41245278457742385,0.6766716570424446,0.13763129678247576,0.7688686556153634,0.17472576582550992,20.51846046070576
126,best,0.35,0.35,0.3,1.75,150,0.5914765935126055,0.15447001316694653,0.34185398968583425,-0.47708745992662804,0.5241044677472,0.12985073197337416,0.4475994027972838,0.10066868589799483,28.54410692976474
126,best,0.45,0.35,0.2,1.5,100,0.5911943570725683,0.13078373223634032,0.26980808205891565,-0.3734120155353695,0.495677172983935,0.10430014818400868,0.3890749632061664,0.07298261477987311,30.54127599727241
189,best,0.5,0.3,0.2,1.5,150,0.5905930210080721,0.13447368713170493,0.28093728949109603,-0.4475081228881559,0.6170399201565113,0.1500517038865552,0.6480522791514493,0.16925031026141202,24.352075519945448
252,best,0.35,0.35,0.3,1.0,200,0.5900732937332586,0.08912963490963999,0.16900492347920268,-0.3397835616062894,0.6850389684197149,0.1151377405735754,0.7873356138986292,0.14754618636415895,17.61026785714286
126,best,0.35,0.35,0.3,1.5,150,0.5897453059882121,0.138601983625388,0.29301334857993205,-0.4204003906522529,0.5246058284700305,0.11902006493625228,0.4506530316742748,0.09570067262229287,26.100182193999313
189,best,0.5,0.3,0.2,1.25,150,0.5889912030761123,0.11663170159211633,0.23411060686652269,-0.38328066722693666,0.6202811513040846,0.13168566166940776,0.6564284662861413,0.15023334650780207,21.82409222638936
126,best,0.45,0.35,0.2,1.25,100,0.588309138555012,0.11279870513666501,0.224831604497078,-0.32047737099204754,0.4985185963864767,0.09292027271312064,0.3983622505610573,0.06926549887717126,27.498044877258778
126,best,0.35,0.35,0.3,1.25,150,0.588235620779678,0.12050444278081551,0.24417143649060463,-0.35984447702846256,0.5276122769846996,0.10608881779789625,0.45882328154468427,0.0888380205613728,23.423539784350492
189,best,0.5,0.3,0.2,1.0,150,0.5881417704920531,0.09693859907265412,0.18728442219384056,-0.3146358346099217,0.6273593596247646,0.1112378369580389,0.6719220492299393,0.1288470574973246,18.804210705762017
252,best,0.6,0.25,0.15,1.75,100,0.586536303781918,0.15031565332607655,0.33611118482908064,-0.5812039368937065,0.6262709430926496,0.17579720727304315,0.6717983489564009,0.20749016122710828,30.65685651423457
126,best,0.35,0.35,0.3,1.0,150,0.5864165865272597,0.10014770370140091,0.19532734355677708,-0.29549534094562513,0.5328728111994204,0.09067737569244727,0.4721800803134325,0.0792903911978109,20.58189353903852
126,best,0.45,0.35,0.2,1.0,100,0.5861657874764373,0.09328684467898718,0.1798559850369385,-0.2636700749639722,0.5046388878965034,0.07963215969458792,0.4137816004943495,0.06328507743941048,23.990935049437436
252,best,0.6,0.25,0.15,1.5,100,0.5838202403429117,0.1346291847282255,0.2880905286927229,-0.5200960880956182,0.6262756834299917,0.15879467055601793,0.6745447167259285,0.18882294399225064,28.30360605608592
189,best,0.45,0.35,0.2,1.75,150,0.5820208790448304,0.14118640634513846,0.3101939634314587,-0.49287453388177427,0.6169842325013634,0.16007686196805637,0.6569515133001631,0.18342956008792544,26.466381744374356
252,best,0.6,0.25,0.15,1.25,100,0.5806713307358969,0.11667735774505128,0.2400670299233531,-0.4525538844893696,0.6278212291639859,0.139201126829124,0.6808347593889286,0.16715515091854383,25.725421123849298
189,best,0.45,0.35,0.2,1.5,150,0.5802774888156782,0.12604159024747874,0.265873552137622,-0.4330931798144789,0.6178231846117966,0.14373633776249606,0.6605574830581072,0.16559088023422008,24.35752375980225
252,best,0.6,0.25,0.15,1.0,100,0.5790489976372813,0.09707319358623767,0.19204805079696424,-0.37779638232788293,0.6350030088331289,0.117876913376872,0.6969529967475945,0.14366235307993525,22.105844058983973
189,best,0.45,0.35,0.2,1.25,150,0.5788255143941388,0.10912015757954086,0.22156108386510093,-0.36943948709056884,0.6221414468889495,0.12588682663194906,0.6710694629641779,0.14658163087886722,21.685940430020455
189,best,0.45,0.35,0.2,1.0,150,0.5779259350592555,0.09052151510624817,0.17724535570732292,-0.3019119166364348,0.62966771256111,0.10601785465998259,0.6876470545680146,0.12512578549892917,18.693689268666894
63,best,0.5,0.25,0.25,1.75,100,0.5739723211679227,0.14259683119262578,0.324877325868579,-0.49896494753641285,0.5093118268509017,0.12432323740373907,0.4480452054588361,0.1025323573941399,31.426614974002725
252,best,0.5,0.25,0.25,1.75,150,0.5717826976896451,0.14164788727160715,0.3249241679982968,-0.569201229439962,0.6627096729875417,0.18747937024741468,0.7601735695405908,0.24559582070338726,26.649676099556768
63,best,0.5,0.25,0.25,1.5,100,0.5715636464232132,0.12765450356307606,0.27845936404516974,-0.4444512411595962,0.5097075825317836,0.11455878758738813,0.45128367406140224,0.09886549520232779,28.716115645243775
252,best,0.5,0.25,0.25,1.5,150,0.5700767976486286,0.12710907485755962,0.2785012696188851,-0.5077843572716334,0.6631264129953978,0.16811732753934439,0.7627350140114387,0.21990929616102384,24.594911353562903
63,best,0.5,0.25,0.25,1.25,100,0.5691000786751369,0.11069742461824528,0.2320398258555332,-0.38497056226906634,0.5117470678849486,0.10236165091921978,0.45789988173740875,0.09232649409202054,25.73320432364473
252,best,0.5,0.25,0.25,1.25,150,0.5684685378295672,0.11049683318734771,0.23207870583502194,-0.44016549272411254,0.6653831489798778,0.14647131197736907,0.768910629523017,0.19171204519357765,22.16266141749062
252,best,0.5,0.25,0.25,1.0,150,0.5680067251454665,0.09211910684686031,0.1856566843655747,-0.366090549211869,0.6729523164758751,0.12317993466511501,0.7846497287144546,0.16207561468640397,18.975441101261506
63,best,0.5,0.25,0.25,1.0,100,0.5676769076835521,0.09206184907311865,0.18561697569497565,-0.32017259799493203,0.5185206559261701,0.08824069420356606,0.473030927630114,0.08361998072121146,22.205469016365495
63,best,0.35,0.35,0.3,1.75,150,0.5669764569259281,0.13720526594332783,0.3140231259053492,-0.4278823289014583,0.46253981956000756,0.1033761680752896,0.35320512343037425,0.06365889699689253,29.165984593419704
189,best,0.6,0.25,0.15,1.75,100,0.5656930718670955,0.14461402949428148,0.34511510297720555,-0.5523294897619191,0.5608361308143913,0.14889607166126861,0.5596626164942042,0.15411577265297427,30.216327405813153
63,best,0.35,0.35,0.3,1.5,150,0.5653126865581848,0.12281050645565084,0.2691594788086103,-0.37774694203089976,0.4634275952368014,0.09583082740929316,0.3568173058132012,0.06394862210666097,26.50490858336174
189,best,0.4,0.4,0.2,1.75,150,0.5642741483499574,0.13076279446883365,0.29585404375188973,-0.4810801738777727,0.6117955221325689,0.15217033478630326,0.6654450315866628,0.17870329399165974,26.57184410160245
63,best,0.35,0.35,0.3,1.25,150,0.5641773307620499,0.10664280895816458,0.22429856376381985,-0.32413085456560353,0.4677189015208251,0.08659729965203988,0.36691019576790834,0.0627504352540178,23.361274185987043
189,best,0.6,0.25,0.15,1.5,100,0.5631351942954008,0.130258539356924,0.2958081675851911,-0.49130852503688194,0.5608787907880238,0.13632163689070587,0.5623847343396264,0.1437256339788593,27.877865027275828
63,best,0.35,0.35,0.3,1.0,150,0.562922263056648,0.08858545412326313,0.17943696432165643,-0.2670455096150356,0.47489650084525403,0.07509893149184266,0.38310490191285684,0.058951350600981556,20.05886251278554
189,best,0.4,0.4,0.2,1.5,150,0.5627573963090722,0.11669626154580293,0.25358668322973876,-0.42187838892560825,0.6140060325820796,0.13660973095671092,0.6717236619986282,0.16126140889472929,24.196411524036826
189,best,0.4,0.4,0.2,1.25,150,0.5612324350148934,0.10094278641257692,0.21132301215189145,-0.35911239992648436,0.6185732457036485,0.1193503019224964,0.6829445550019138,0.1421101078517213,21.551680233549266
126,best,0.4,0.4,0.2,1.75,100,0.561230331601703,0.13150630998788193,0.30169113780825985,-0.4217632317017207,0.4629057442338906,0.09967980353610528,0.35057833770988134,0.062244690310135464,33.52846807875895
189,best,0.4,0.4,0.2,1.0,150,0.5602867532765639,0.08369183669565672,0.1690555481733988,-0.2928238511621757,0.6265342711683939,0.10034123056169264,0.7006397600077366,0.12089681106450123,18.586281111489942
189,best,0.6,0.25,0.15,1.25,100,0.5600707111200853,0.11343943547494528,0.2464988957262727,-0.4247444751779704,0.5622763645196974,0.12094841088603348,0.5683902732247238,0.1301319856017873,25.3654481333106
126,best,0.5,0.25,0.25,1.75,100,0.5593149513891449,0.14375375947525537,0.35105535453878634,-0.42252304473119773,0.5004419311959132,0.12248192855694762,0.43640802740111867,0.09718999941271145,33.31793252429253
126,best,0.4,0.4,0.2,1.5,100,0.5586772154342369,0.11724848229983587,0.25858592795849655,-0.3721982297483907,0.46417038972395425,0.09171501075787858,0.3562212825048104,0.061501631408067636,30.625334555063073
189,best,0.6,0.25,0.15,1.0,100,0.5583596326555343,0.09477272788987512,0.19719446379910488,-0.3520208605605629,0.5687416082042259,0.10355628563781871,0.583325789407256,0.11431380631098342,21.92994374360723
126,best,0.5,0.25,0.25,1.5,100,0.5565030821443273,0.12966514097398485,0.3008938263965851,-0.37215773809280217,0.5003421103755132,0.11339797485563063,0.43930999125228415,0.09396496999371373,30.630782794919874
126,best,0.4,0.4,0.2,1.25,100,0.5556614255907609,0.10122411048251734,0.2154813900354739,-0.31961761121029797,0.46716039193050857,0.081930465843568,0.3661030732457083,0.05896269542633559,27.56809367541766
126,best,0.5,0.25,0.25,1.25,100,0.5535625886478608,0.11317170231995521,0.25073368846550487,-0.31865688187441665,0.5016174016317883,0.10167253440307489,0.44525421949421906,0.08787267361045581,27.659546273013977
126,best,0.4,0.4,0.2,1.0,100,0.5534168187193913,0.08381645526054293,0.17237783335406096,-0.2631296538948069,0.4736011362642676,0.07046606819625656,0.3825068957832888,0.05448021092461941,24.046974087964543
126,best,0.5,0.25,0.25,1.0,100,0.5516431441838452,0.09466973629759767,0.200576165837224,-0.2619978822650205,0.5070684822844238,0.08781350827425083,0.45887454593356675,0.07954809746199443,24.120136166041593
189,best,0.5,0.25,0.25,1.75,150,0.5318667147972407,0.13109336922518722,0.34350839760571134,-0.5412636069342787,0.5896483696367663,0.16037557274512348,0.6534433903776415,0.19694315943869234,26.63605549991476
189,best,0.5,0.25,0.25,1.5,150,0.5302246070671289,0.11901180293048297,0.29442467977267417,-0.47838709299812143,0.5900228451216067,0.1458905004925617,0.6559282573278055,0.17938886765928364,24.583236553869757
126,invvol,0.35,0.35,0.3,1.75,100,0.5298665581932496,0.08863466594274572,0.19714215146431752,-0.3466649692169217,0.5955524586278921,0.11208456708924253,0.6667590980024405,0.1412313133066081,32.01181172864761
189,best,0.5,0.25,0.25,1.25,150,0.5285845012550436,0.10451036043553708,0.24534464517582089,-0.4103859160314307,0.5920288488941455,0.1287634845150043,0.6617585377510957,0.15892223846491005,22.184065216928058
189,best,0.5,0.25,0.25,1.0,150,0.5277721711200487,0.08787775396633135,0.19627185451359538,-0.33733234105529575,0.5987430203874211,0.10957443193110317,0.6763849205656252,0.13649534455449008,19.092189098192975
126,invvol,0.35,0.35,0.3,1.5,100,0.524943228161965,0.07719468388851802,0.16897391912843668,-0.3049612878461828,0.5955867829766742,0.09859972853321564,0.6716851026107544,0.12515668294450233,29.495461907639204
126,invvol,0.35,0.35,0.3,1.25,100,0.5216985035516621,0.06556388310711037,0.14080095289089797,-0.2608048049125088,0.6006567790839228,0.08504799519016237,0.6850135837354853,0.10918003987195024,26.44751954060285
252,best,0.5,0.3,0.2,1.75,100,0.5191397423436618,0.11777570806070914,0.30486280434647123,-0.5670590752141972,0.6091669425886679,0.15817937204461474,0.7054210529431579,0.20919482826741764,31.083765023013974
126,invvol,0.35,0.35,0.3,1.0,100,0.5182787903175375,0.05338605984414846,0.11262963733077552,-0.21413437340249875,0.6097957913633918,0.07080521107557658,0.7066433135545086,0.0923386589973445,23.15051478011269
252,best,0.5,0.3,0.2,1.5,100,0.5161199312075342,0.1056558033272601,0.26130301494213826,-0.5064312164781957,0.6091310616832406,0.14206852959140592,0.7084089755531828,0.18788685033855201,28.786942763382203
252,best,0.5,0.3,0.2,1.25,100,0.5132397644614363,0.09186206100518302,0.2177493608626493,-0.4397472588930863,0.6123834263004158,0.12442218334531319,0.7179037597509716,0.16525596658189934,25.844114920729627
252,best,0.5,0.3,0.2,1.0,100,0.5119605014062231,0.07672433786351673,0.17419666160721578,-0.3661864937674171,0.6206565239428864,0.10517955862231498,0.7359288359275612,0.1407351035959885,22.094947579270368
252,invvol,0.35,0.35,0.3,1.75,100,0.5062339529891681,0.08119689453624579,0.19013354535599078,-0.37991672714744473,0.6955107641821978,0.13306847568772562,0.8886816472591225,0.19939330376377962,30.673340091821512
189,invvol,0.35,0.35,0.3,1.75,100,0.5046757285271786,0.07971941921452941,0.1867298265224578,-0.3557009747827785,0.6758178190693657,0.1294083372418029,0.8467795857557106,0.19281087475447034,31.006117109066775
252,invvol,0.35,0.35,0.3,1.5,100,0.5016231617858327,0.0707925183099738,0.16296428257480086,-0.33391119159091875,0.6960207046210811,0.11624606522097913,0.8942054634306946,0.17402479257767034,28.321515248203934
189,invvol,0.35,0.35,0.3,1.5,100,0.5001184343746614,0.06947655367083305,0.16004703599226433,-0.31289451217409525,0.6763751085983236,0.11322080435576387,0.8521149025893278,0.1687353280699908,28.560498247058455
252,invvol,0.35,0.35,0.3,1.25,100,0.49922382791647657,0.060279425958831734,0.13579890406759482,-0.2852837348503622,0.7037591796811927,0.09981461856050067,0.9119536927554857,0.14979443895966948,25.017805069605107
189,invvol,0.35,0.35,0.3,1.25,100,0.4976589513795916,0.059124051721749726,0.13337592851140462,-0.2675184942967628,0.6833920078916405,0.09726782704979864,0.8680963104907334,0.1454230456387664,25.284411966877613
252,invvol,0.35,0.35,0.3,1.0,100,0.49717266697325685,0.049263192064011196,0.10863619067456858,-0.23406899386168079,0.7167439849749769,0.08279425803871132,0.9398068657573766,0.12494237444799983,21.43389969837075
252,best,0.45,0.35,0.2,1.75,100,0.496486063976725,0.10628884885132761,0.28741248035759764,-0.5577269377292283,0.5994049222159111,0.14782256962239448,0.7093236138954173,0.2003432509870593,31.16821274079441
189,invvol,0.35,0.35,0.3,1.0,100,0.4955098365201499,0.04828939221112116,0.10670528047943352,-0.21955056165466402,0.6952522027277883,0.08069102202171319,0.8932401739745033,0.12137362970331744,21.746810173570278
252,best,0.35,0.35,0.3,1.75,150,0.4938530008555498,0.10556550894475825,0.28776608097691625,-0.5503746824039111,0.6245819065199201,0.15881839869199887,0.7610499735741362,0.22692324465063574,27.131845326883735
252,best,0.45,0.35,0.2,1.5,100,0.4934911119332829,0.0952547661680585,0.24634834743300915,-0.4975388869563284,0.599915165595027,0.13248561153824512,0.7134363007746913,0.17938664498450851,28.745691804466418
189,best,0.35,0.35,0.3,1.75,200,0.4925770604680461,0.11216038809778239,0.3210442170414855,-0.5417208738332597,0.5869142409517174,0.15195247719368354,0.6904481838638495,0.2021759865610917,25.46468393070235
252,best,0.35,0.35,0.3,1.5,150,0.49194457877679204,0.09494254872064345,0.2466536300719985,-0.48772912699548,0.6253739606959682,0.1420896687705666,0.7645444796339034,0.20206010928391316,24.910130945277867
252,best,0.35,0.35,0.3,1.25,150,0.4911906647909079,0.08297482912044996,0.20554622958011828,-0.41971287867614815,0.6305403156861572,0.12425348920389112,0.7756741177341556,0.17648357611919052,21.970027222553696
189,best,0.35,0.35,0.3,1.5,200,0.49109939899794075,0.10196266759315531,0.2751666152836778,-0.4821854054321244,0.5877707669217226,0.13738486113830506,0.6938097093333082,0.1819190835226372,23.359717546027955
252,best,0.45,0.35,0.2,1.25,100,0.49085455496455316,0.08280679893719478,0.20529137109266477,-0.4315502536941703,0.6044863601231155,0.11602148913590837,0.7254407651829662,0.15771444438266502,25.620347926610975
252,best,0.35,0.35,0.3,1.0,150,0.4906459713442425,0.06939782455106847,0.16443751150154048,-0.3464559103711067,0.6390218827075576,0.10451189328271426,0.7932562435919043,0.14869147114091663,18.821333745311964
189,best,0.35,0.35,0.3,1.25,200,0.48979818749658355,0.08971738925902573,0.22930264977735498,-0.4171837748016115,0.5921995577618233,0.1211567646691718,0.7044071980071981,0.16054387274111126,20.67023285671667
252,best,0.45,0.35,0.2,1.0,100,0.4894909959804742,0.06911548288989522,0.16423237610464633,-0.35895397715063904,0.6133176669239665,0.09793752591460447,0.7448052805672981,0.13397207638340736,21.915933983975453
189,best,0.35,0.35,0.3,1.0,200,0.487911151841487,0.07532730251058983,0.18344288690971583,-0.34652610394858285,0.5991894250440419,0.10256559207651228,0.7209592154442281,0.13656023616860136,17.90602944936925
252,best,0.5,0.25,0.25,1.75,100,0.47613034203310484,0.10522891820472835,0.3161342675190643,-0.5935155541174872,0.594400898734282,0.15684790541808846,0.7181349373431829,0.22276095560362474,31.514175971701327
63,best,0.35,0.35,0.3,1.75,100,0.4742767758683397,0.10299026024771885,0.305637141521024,-0.47080612551589085,0.41354322722768144,0.08476425373662311,0.3512256436218947,0.06304309904107419,32.623281942550285
252,best,0.5,0.25,0.25,1.5,100,0.47322411933829317,0.09549354349273087,0.27096234647492423,-0.5314193383700193,0.594375676909138,0.14170414151941157,0.7209843823740856,0.20042858140388442,29.155866433685645
63,best,0.35,0.35,0.3,1.5,100,0.47169621589734495,0.09321070976329215,0.26197011705100526,-0.41828520913704526,0.4140634762085523,0.07950742925557375,0.35503004395095816,0.06310300261881174,29.76762593760654
