univ,bh,vxm,cf,lb,sk,k,rb,ma,hy,tc,full_sr,full_cagr,full_mdd,full_vol,full_navx,is_sr,is_cagr,is_mdd,oos_sr,oos_cagr,oos_mdd,gap,tim,turn_ann,uname
12,0.7,25,1,252,21,1,10,200,60,10,-0.12107516252795028,-0.12237424309856537,-0.9516983063671695,0.4005105720772238,0.1232892196782766,0.09159026806581466,-0.027980630295341813,-0.574301157444165,-0.31629017187663244,-0.2249479692125702,-0.9124597223694444,0.4078804399424471,0.5023509032417718,41.46993318485523,LEV_EQ
12,0.7,25,3,252,21,1,10,200,60,10,0.001126066005037943,-0.08365006117796636,-0.9345545857025755,0.41352406189140484,0.24639207301364568,0.34024579691836526,0.05855132043540312,-0.487461627200629,-0.3044650913098222,-0.23116006960635482,-0.9235506210847079,0.6447108882281875,0.5120019797079931,20.142538975501115,LEV_EQ
12,0.5,25,1,252,21,1,21,200,60,10,0.12329375829185243,-0.04128207217306634,-0.8971618773596565,0.4329463099693708,0.5086273159634445,0.28664418456985336,0.037577853282766194,-0.5805208983035264,-0.018032977415563183,-0.1291917053535897,-0.8810831936026056,0.30467716198541656,0.5644642415243751,33.73719376391983,LEV_EQ
12,0.5,25,3,252,21,1,21,200,60,10,0.18677983052243638,-0.01764991166482932,-0.8984506543059488,0.4434662711489418,0.7515959177943476,0.44479949763836046,0.10001086971560191,-0.5715582383820663,-0.03565438127598404,-0.14396766658715188,-0.8984506543059487,0.4804538789143445,0.5751051719871318,18.271714922049,LEV_EQ
12,0.6,25,1,252,21,1,21,200,60,10,0.07437864898714854,-0.05977377426675268,-0.9237618472550985,0.4282151275653789,0.37218750214299273,0.22609748524713763,0.015216997832799617,-0.5896601689166893,-0.05884617090054117,-0.14358396452391564,-0.8934652177027703,0.2849436561476788,0.5498638950754764,36.231625835189305,LEV_EQ
12,0.6,25,3,252,21,1,21,200,60,10,0.12362090371770068,-0.04249286108018435,-0.9073709577801561,0.4359161311486327,0.4984238677107912,0.3908079083128846,0.07796252922828573,-0.554156760691118,-0.11250824528674246,-0.17104704660881587,-0.9073709577801564,0.503316153599627,0.5555555555555556,18.02227171492205,LEV_EQ
12,0.7,25,1,252,21,1,21,200,60,10,-0.08453418568093758,-0.1127011118390594,-0.95385176179667,0.40815136537768965,0.14698206751235143,0.18728327755411733,0.003813704443199839,-0.5306437801732278,-0.32955192134494526,-0.23638126591497777,-0.9227462446879093,0.5168351988990626,0.5023509032417718,40.222717149220486,LEV_EQ
12,0.7,25,3,252,21,1,21,200,60,10,0.04460144076156979,-0.06933132564861,-0.9205855237967975,0.42034128535562826,0.31594179190269484,0.3896092942023907,0.07723031938103753,-0.5581887994694688,-0.26261037947769117,-0.22103168866736256,-0.9199381478596924,0.6522196736800818,0.5120019797079931,18.396436525612472,LEV_EQ
12,0.5,25,1,252,21,2,5,200,60,10,0.28962065329100445,0.03924795819066684,-0.749918518649995,0.35804230509490953,1.853975506812594,0.36437231019952876,0.06625754439008302,-0.4118859613623531,0.22657794259231726,0.007306967244750773,-0.7499185186499944,0.1377943676072115,0.5644642415243751,39.349665924276174,LEV_EQ
12,0.5,25,3,252,21,2,5,200,60,10,0.27162721106959165,0.031106552644405205,-0.7406674284889352,0.3709488701665934,1.6343003560796905,0.4580614212644764,0.09868387956308888,-0.3945591445704426,0.11040184229469009,-0.04553334349944782,-0.7406674284889354,0.34765957896978633,0.5751051719871318,24.570155902004455,LEV_EQ
12,0.6,25,1,252,21,2,5,200,60,10,0.24532959678239544,0.02343684933822532,-0.7871724879199151,0.3533531963476762,1.449893562537905,0.3172970241344716,0.050839203827585555,-0.45668700271842977,0.182806747061544,-0.00894117934628369,-0.7744824751318199,0.13449027707292757,0.5498638950754764,41.15812917594655,LEV_EQ
12,0.6,25,3,252,21,2,5,200,60,10,0.2260165252833165,0.014824245074955611,-0.7359399424935273,0.3639968268798492,1.2661396053674097,0.4153461467421628,0.08369691578816663,-0.39455914457044317,0.05723592214859104,-0.06309644538650505,-0.7359399424935269,0.3581102245935718,0.5555555555555556,24.133630289532295,LEV_EQ
12,0.7,25,1,252,21,2,5,200,60,10,0.05149961416964531,-0.040302369655396575,-0.87503638182712,0.3392306027095441,0.5170263806326221,0.2083245978258903,0.01744996305755042,-0.4713808972104858,-0.0930524284667875,-0.10616604699199961,-0.8327982008819788,0.3013770262926778,0.5023509032417718,45.02449888641425,LEV_EQ
12,0.7,25,3,252,21,2,5,200,60,10,0.1454260945339846,-0.011914949304947964,-0.7971672484751561,0.35177178676951876,0.825131831903377,0.38537426137533587,0.07278843137105917,-0.39455914457044317,-0.07233304474434017,-0.10600524799023081,-0.7898174128641717,0.457707306119676,0.5120019797079931,23.884187082405344,LEV_EQ
12,0.5,25,1,252,21,2,10,200,60,10,0.23306512478930408,0.018161979567288045,-0.7954538481870529,0.35983833987632685,1.3345940424103304,0.35738889191184725,0.06395249001579772,-0.4280109337196015,0.12497091281672741,-0.03490104279853823,-0.7954538481870528,0.23241797909511985,0.5644642415243751,35.5456570155902,LEV_EQ
12,0.5,25,3,252,21,2,10,200,60,10,0.23607666634165006,0.01722864738334584,-0.7935864674598113,0.3734504430432305,1.3151105662046922,0.44786272537531285,0.09544133430492097,-0.4218203781915034,0.05140814384881009,-0.07043992480873418,-0.7935864674598115,0.39645458152650276,0.5751051719871318,20.828507795100226,LEV_EQ
12,0.6,25,1,252,21,2,10,200,60,10,0.19328056473278274,0.004472842588379544,-0.8326995455098818,0.355153642340166,1.074188287203123,0.31544960872194133,0.050257865633385634,-0.46827479765748725,0.08463298546814649,-0.04854971302504563,-0.8155451510077767,0.23081662325379484,0.5498638950754764,37.85300668151448,LEV_EQ
12,0.6,25,3,252,21,2,10,200,60,10,0.19268270223917885,0.002142304997883482,-0.7898236655924624,0.3664314183958521,1.0349122552722494,0.41102676591652093,0.0824200701654012,-0.4218203781915032,-0.0029798901767274805,-0.08754472171236105,-0.7898236655924629,0.41400665609324844,0.5555555555555556,20.391982182628063,LEV_EQ
12,0.7,25,1,252,21,2,10,200,60,10,0.015484768797419335,-0.05210748529742715,-0.902145548177742,0.33966844158550796,0.4239508083669633,0.2146175589220007,0.01935967440116504,-0.482655300353135,-0.1685086493143646,-0.13233787613101922,-0.8537520305116926,0.38312620823636534,0.5023509032417718,42.03118040089087,LEV_EQ
12,0.7,25,3,252,21,2,10,200,60,10,0.12849263676690534,-0.018345367097194698,-0.8303617003384017,0.3542511648362196,0.7431086909454393,0.38683396187633684,0.07346123303537921,-0.4218203781915032,-0.10645580264100075,-0.1195229002394006,-0.830264007323662,0.4932897645173376,0.5120019797079931,20.766146993318483,LEV_EQ
12,0.5,25,1,252,21,2,21,200,60,10,0.2779902215017798,0.03463599526157668,-0.8053409263733065,0.36182522483983265,1.7263524477243137,0.4092690201116223,0.08067534554855804,-0.4315725640738164,0.17028894706057243,-0.018742270068994316,-0.8053409263733068,0.23898007305104987,0.5644642415243751,33.550111358574604,LEV_EQ
12,0.5,25,3,252,21,2,21,200,60,10,0.25599666788790626,0.024186250347043137,-0.8220863736734882,0.3780242147117801,1.467012231716534,0.5540159346117352,0.13245662182165052,-0.40089872873639165,0.004959951541209988,-0.09368325589471882,-0.822086373673488,0.5490559830705252,0.5751051719871318,18.02227171492205,LEV_EQ
12,0.6,25,1,252,21,2,21,200,60,10,0.22987748072332229,0.017479380199262762,-0.8254011371127088,0.35661360079176846,1.3203182921724042,0.3586601919619667,0.06411160893595791,-0.46479072279628364,0.1210164796793757,-0.03651002074019016,-0.8254011371127091,0.23764371228259099,0.5498638950754764,35.85746102449888,LEV_EQ
12,0.6,25,3,252,21,2,21,200,60,10,0.2008933213046013,0.004344229075607942,-0.825651380727989,0.3707609261806833,1.071984857885951,0.49054848801483936,0.10936625918300535,-0.40089872873639176,-0.04851173424696667,-0.11011992336063259,-0.8256513807279895,0.539060222261806,0.5555555555555556,17.648106904231625,LEV_EQ
12,0.7,25,1,252,21,2,21,200,60,10,0.04228134152252527,-0.043886727111692836,-0.8896242009512971,0.3414330079435285,0.48691534332506126,0.2741402029843124,0.03763363781101292,-0.4792654522611587,-0.16359309573799322,-0.13448391495804024,-0.8542293482588771,0.4377332987223056,0.5023509032417718,39.910913140311806,LEV_EQ
12,0.7,25,3,252,21,2,21,200,60,10,0.11856555339219402,-0.022773219108178422,-0.862315611530271,0.3581017004909111,0.6911438633099565,0.46614154030578253,0.09934932847314815,-0.40089872873639176,-0.1859200977391935,-0.15321310673193944,-0.8623156115302708,0.652061638044976,0.5120019797079931,18.02227171492205,LEV_EQ
12,0.5,25,1,252,21,3,5,200,60,10,0.2797005779578527,0.03733075432905775,-0.7858770469698704,0.3367007582455665,1.799884077787729,0.4489888504103318,0.09055453012827952,-0.4025549122917631,0.13685376313978584,-0.02393502790644797,-0.782891957832427,0.31213508727054595,0.5644642415243751,39.224944320712694,LEV_EQ
12,0.5,25,3,252,21,3,5,200,60,10,0.2960646723881284,0.042370693835768414,-0.7533353878424126,0.34777638750799306,1.945354407694444,0.5617518704497814,0.12804771814323823,-0.37118909929277744,0.07305922295559493,-0.053144317119340534,-0.7533353878424122,0.48869264749418645,0.5751051719871318,23.967334818114328,LEV_EQ
12,0.6,25,1,252,21,3,5,200,60,10,0.2468615910481793,0.02639639396420046,-0.8205400558155177,0.3316004752284202,1.5186090803481138,0.39321252426378905,0.07318787704137963,-0.46376915588412904,0.12114055002064202,-0.027791319262673975,-0.791291303782653,0.27207197424314705,0.5498638950754764,41.13734224201931,LEV_EQ
12,0.6,25,3,252,21,3,5,200,60,10,0.25686945104982145,0.028974654760581142,-0.7304912007092226,0.34014644104440767,1.5809490173516827,0.5193618141836753,0.11364135011038035,-0.41233853071697746,0.029421041851860015,-0.06540551412361872,-0.7304912007092221,0.4899407723318153,0.5555555555555556,23.551596139569412,LEV_EQ
12,0.7,25,1,252,21,3,5,200,60,10,0.05841078324085607,-0.03230969136889428,-0.893358203996878,0.31825825984726,0.5905719987478331,0.3121699301931079,0.048561370669991,-0.4557377702044644,-0.1674521085092218,-0.12234029356169396,-0.8379148534135634,0.47962203870232967,0.5023509032417718,45.02449888641425,LEV_EQ
12,0.7,25,3,252,21,3,5,200,60,10,0.18505446218796237,0.00589657731464599,-0.777412878015044,0.3286463687491773,1.0988653443159007,0.48733009322310683,0.10159306976294946,-0.3942341412508624,-0.08222369888937973,-0.09939628469038586,-0.7472138664711789,0.5695537921124866,0.5120019797079931,23.11507052709725,LEV_EQ
12,0.5,25,1,252,21,3,10,200,60,10,0.2585746358520375,0.029930832144054564,-0.808282646061202,0.33709028018076465,1.6046723954333293,0.42586491088542044,0.0834966531482142,-0.4159734158160687,0.1168032542538759,-0.031683240665921875,-0.8061825704867109,0.30906165663154456,0.5644642415243751,35.213066072754266,LEV_EQ
12,0.5,25,3,252,21,3,10,200,60,10,0.2969792498198579,0.04274059117250495,-0.7564005526685363,0.3470482889259273,1.9564539492866415,0.5663228480196311,0.12993550919177732,-0.35853456768571546,0.06800474941562329,-0.05432519447619777,-0.7564005526685362,0.4983180986040078,0.5751051719871318,20.121752041573867,LEV_EQ
12,0.6,25,1,252,21,3,10,200,60,10,0.2334740949178954,0.021825666386768416,-0.8348534552191482,0.3316852457062327,1.413721297394274,0.3809667594541708,0.06948959584150693,-0.4706135282305528,0.10652843010531349,-0.033310676851259435,-0.8136808631589332,0.2744383293488573,0.5498638950754764,37.47884187082405,LEV_EQ
12,0.6,25,3,252,21,3,10,200,60,10,0.25922624509238873,0.029859090039746405,-0.7437082828591812,0.339435344891715,1.6028809098018721,0.5280331827524841,0.11679368058670603,-0.4005121125856581,0.023179652497358226,-0.06683867784072695,-0.7437082828591817,0.5048535302551259,0.5555555555555556,19.7268002969562,LEV_EQ
12,0.7,25,1,252,21,3,10,200,60,10,0.05110699756706754,-0.03455334426173562,-0.9037303982389416,0.31817453104317145,0.5689932333456373,0.29523266103291357,0.04377215628272624,-0.46268465398724545,-0.16661459620069563,-0.12196780786549266,-0.8567417418345278,0.4618472572336092,0.5023509032417718,41.6362286562732,LEV_EQ
12,0.7,25,3,252,21,3,10,200,60,10,0.19444155911252034,0.009088350076318363,-0.787096236635681,0.32802276726314983,1.1561319539390973,0.4876004896676845,0.10193526505544548,-0.3939536976169429,-0.06722606686384522,-0.0933921808704774,-0.7622074202443816,0.5548265565315297,0.5120019797079931,20.10096510764662,LEV_EQ
12,0.5,25,1,252,21,3,21,200,60,10,0.30900875912483133,0.04744254908293333,-0.806527021695039,0.3397032308419087,2.102821092699387,0.515412806291382,0.11146626165836748,-0.41008970128871713,0.13676913528465737,-0.025501321223337148,-0.8065270216950391,0.3786436710067246,0.5644642415243751,33.15515961395694,LEV_EQ
12,0.5,25,3,252,21,3,21,200,60,10,0.29793385710397136,0.04259317032350318,-0.7913987966299497,0.3540093956579834,1.952023181057436,0.6210508879744338,0.1490865838314066,-0.37085133871321063,0.027955121346924693,-0.07375671855024069,-0.7913987966299494,0.5930957666275091,0.5751051719871318,17.606533036377137,LEV_EQ
12,0.6,25,1,252,21,3,21,200,60,10,0.2754563403721893,0.03592652482847036,-0.8163983174642289,0.3343550743310699,1.7612082668002567,0.4665194643085242,0.09568264953921024,-0.46080280387125894,0.11292318295188178,-0.03240012713841145,-0.8163983174642288,0.35359628135664245,0.5498638950754764,35.35857461024499,LEV_EQ
12,0.6,25,3,252,21,3,21,200,60,10,0.2512249849553598,0.02632308887576751,-0.775617852038489,0.3460667667853749,1.516870798726498,0.5643808899539555,0.12914056764744908,-0.39186494098822344,-0.01761933942147465,-0.08623196688386492,-0.7756178520384889,0.5820002293754302,0.5555555555555556,17.14922048997773,LEV_EQ
12,0.7,25,1,252,21,3,21,200,60,10,0.06938383529987718,-0.029517365455152933,-0.9024799598582334,0.3203457777244885,0.6184998184620802,0.38227128447320535,0.06867314463337926,-0.4638892007534451,-0.20609873971502127,-0.13689980522470913,-0.8589015904531977,0.5883700241882266,0.5023509032417718,39.55753526354863,LEV_EQ
12,0.7,25,3,252,21,3,21,200,60,10,0.1489746364497791,-0.0071087117249037934,-0.8277934585351774,0.3342952140808127,0.8919007911472671,0.5356202483348141,0.11741438400466309,-0.3847750509675385,-0.1902415503193907,-0.14005445112760417,-0.8118158874690102,0.7258617986542049,0.5120019797079931,17.689680772086113,LEV_EQ
18,0.5,25,1,63,5,1,5,200,60,10,0.013327316504783603,-0.133230594542891,-0.9587135610037965,0.5461837253318637,0.1009809488218829,0.2486089065424819,-0.009344175065178484,-0.611537000903395,-0.25598060208357093,-0.26326214162613515,-0.951568977910003,0.5045895086260528,0.5644642415243751,50.20044543429844,LEV_ALL
18,0.5,25,3,63,5,1,5,200,60,10,-0.09365758866531489,-0.1874670509622235,-0.9845981872088236,0.5545386359689449,0.035829086250928024,0.14086010113207145,-0.06462338144851709,-0.6871208401982865,-0.3544639980382292,-0.3153845503890118,-0.9712898059691596,0.4953240991703006,0.5751051719871318,36.10690423162583,LEV_ALL
18,0.6,25,1,63,5,1,5,200,60,10,0.027702749418124176,-0.12252090573298924,-0.9560160955157064,0.5380841628374861,0.12295924698559746,0.2897791117114288,0.01464710280958248,-0.5550365002125363,-0.2736154717128459,-0.26465522991797374,-0.9493148395690197,0.5633945834242746,0.5498638950754764,51.94654788418708,LEV_ALL
18,0.6,25,3,63,5,1,5,200,60,10,-0.10605666015507825,-0.1856636676352199,-0.9804771982013495,0.541071187773365,0.03712576476768423,0.1571798724389162,-0.05261233660752296,-0.628092213936047,-0.4021954684280825,-0.3226094775234294,-0.9640890892409287,0.5593753408669987,0.5555555555555556,34.73496659242762,LEV_ALL
18,0.7,25,1,63,5,1,5,200,60,10,-0.15780144174311056,-0.18882031316464465,-0.9836040390171825,0.5061166749710764,0.03488407798656628,0.1333432486929304,-0.05189058714942718,-0.6663828863324237,-0.48090050091284364,-0.3290382629326146,-0.9702335340512022,0.614243749605774,0.5023509032417718,54.44097995545657,LEV_ALL
18,0.7,25,3,63,5,1,5,200,60,10,-0.2283454962145903,-0.22141433885411377,-0.9904913255929494,0.5123177230581548,0.01807259456287367,0.01596449838792441,-0.1046278478949102,-0.7391369532459622,-0.4939204107132889,-0.3431630001324808,-0.9689112841890823,0.5098849091012133,0.5120019797079931,34.360801781737194,LEV_ALL
18,0.5,25,1,63,5,1,10,200,60,10,-0.05804585257819867,-0.16655712109703358,-0.983231427902156,0.546825493810675,0.053850232293958404,0.23350981263443915,-0.020066598521990442,-0.7265876737541848,-0.40248210265703344,-0.3155868892700129,-0.9692115460135029,0.6359919152914726,0.5644642415243751,43.83964365256124,LEV_ALL
18,0.5,25,3,63,5,1,10,200,60,10,-0.17998723691077673,-0.22611483287917877,-0.9947778561705911,0.5559482398980392,0.016400176613738233,0.11991341975399232,-0.07850614643430076,-0.8366840518849867,-0.5227700035214644,-0.3742035043823405,-0.9842003651678739,0.6426834232754567,0.5751051719871318,28.748329621380847,LEV_ALL
18,0.6,25,1,63,5,1,10,200,60,10,-0.04418307964528918,-0.15597818211942438,-0.9804362116935894,0.5386986013204851,0.0659217223729925,0.27377114721957485,0.003665008300354655,-0.6574074145612224,-0.4219140813741998,-0.31637657635589533,-0.9678408902583001,0.6956852285937747,0.5498638950754764,45.58574610244989,LEV_ALL
18,0.6,25,3,63,5,1,10,200,60,10,-0.17258681493521202,-0.2151824640416774,-0.9911792002373112,0.5428111655256755,0.02053718488712589,0.13553777944241388,-0.0666733683036922,-0.7747498700189799,-0.5288825674963603,-0.3643827977269807,-0.973125554745114,0.6644203469387742,0.5555555555555556,27.750556792873052,LEV_ALL
18,0.7,25,1,63,5,1,10,200,60,10,-0.2147481670918231,-0.21145836467007717,-0.991817885125442,0.5056223896802241,0.022156911986181155,0.09071056308292573,-0.07487373706739908,-0.7520931772012079,-0.5673862371809493,-0.35074386087624576,-0.9736180834627443,0.658096800263875,0.5023509032417718,49.32739420935412,LEV_ALL
18,0.7,25,3,63,5,1,10,200,60,10,-0.281093162562833,-0.24299440988737386,-0.9950263803726913,0.5140769982555762,0.011515094203743774,-0.004798581794719068,-0.1179168706435646,-0.8101187615165295,-0.5905951667976649,-0.3715089120474505,-0.9754264577962634,0.5857965850029458,0.5120019797079931,28.0,LEV_ALL
18,0.5,25,1,63,5,1,21,200,60,10,0.025844934291235362,-0.1282728385093619,-0.9701217115135675,0.549589206920744,0.11065218234599113,0.25095326088738656,-0.01145083190115237,-0.8250778068240255,-0.24197812426364287,-0.25195358235737053,-0.9474464006963159,0.4929313851510294,0.5644642415243751,38.351893095768375,LEV_ALL
18,0.5,25,3,63,5,1,21,200,60,10,-0.1260443996803246,-0.2049569072881957,-0.9930749992293463,0.5609393389750614,0.025275119919051757,0.187864959499375,-0.0447999732361698,-0.8610814728111722,-0.4836695129854604,-0.3640585141358915,-0.9847414572160185,0.6715344724848354,0.5751051719871318,23.1358574610245,LEV_ALL
18,0.6,25,1,63,5,1,21,200,60,10,0.039689605553877676,-0.11831969596527792,-0.9649050769236485,0.5426780321827797,0.13274710319141214,0.28560270440687235,0.009531910880937744,-0.7996360233868139,-0.253172167932833,-0.2522442551940951,-0.9448018344367332,0.5387748723397053,0.5498638950754764,40.097995545657014,LEV_ALL
18,0.6,25,3,63,5,1,21,200,60,10,-0.10423566768996159,-0.18828239889155107,-0.9885408324050494,0.5486897280251304,0.035256879752744635,0.19909572753907206,-0.035360379556905075,-0.8132697473766318,-0.4526666820901397,-0.34203501330016195,-0.9739107515497036,0.6517624096292118,0.5555555555555556,21.888641425389753,LEV_ALL
18,0.7,25,1,63,5,1,21,200,60,10,-0.0467306574183076,-0.14365538396010769,-0.9736572610726675,0.5109606866874272,0.08317096442180447,0.14147023381491458,-0.05342309878284579,-0.829060030580459,-0.26615210536009826,-0.24192136914655904,-0.9413566090454226,0.40762233917501284,0.5023509032417718,43.216035634743875,LEV_ALL
18,0.7,25,3,63,5,1,21,200,60,10,-0.1440236063310547,-0.19075737358713363,-0.9882727449954097,0.5204527117927489,0.03357199216283305,0.08564389698395056,-0.07873629634869128,-0.8065293995431708,-0.39952247540014457,-0.30884800820312386,-0.9608218580173573,0.4851663723840951,0.5120019797079931,22.26280623608018,LEV_ALL
18,0.5,25,1,63,5,2,5,200,60,10,0.06255799037241774,-0.054226543275525674,-0.9033513059402984,0.40025754057676777,0.4090055444302991,0.2474101568257201,0.022735840669964036,-0.5073761837124864,-0.1296396323955808,-0.14009809124379213,-0.9033513059402983,0.3770497892213009,0.5644642415243751,44.775055679287306,LEV_ALL
18,0.5,25,3,63,5,2,5,200,60,10,0.013887390897179963,-0.07630821441561397,-0.9151246803736787,0.41016006468076294,0.2800284312868695,0.19482401211737363,0.0021098733239957035,-0.5866487120118116,-0.1699319440821588,-0.16349018301105,-0.90545695118571,0.36475595619953244,0.5751051719871318,29.93318485523385,LEV_ALL
18,0.6,25,1,63,5,2,5,200,60,10,0.0749052762883072,-0.047478011575855295,-0.8994932878055293,0.3937523208597866,0.45840114580451324,0.2731577054982974,0.032976912590272134,-0.4836658978135734,-0.13431028475114232,-0.13696375520996562,-0.8971837731959251,0.4074679902494397,0.5498638950754764,46.521158129175944,LEV_ALL
18,0.6,25,3,63,5,2,5,200,60,10,0.009344424739867928,-0.07447000385313751,-0.9066844952307197,0.4006726430673072,0.2890996989212029,0.20148540070267662,0.005658900500449038,-0.5648221904115518,-0.18901554016977817,-0.16340180730323672,-0.895488438627129,0.3905009408724548,0.5555555555555556,28.62360801781737,LEV_ALL
18,0.7,25,1,63,5,2,5,200,60,10,-0.10999735284578023,-0.10474220593876782,-0.9426980910816366,0.3714979957102292,0.16961085029712353,0.12673964596670384,-0.01581747541275158,-0.5889581684386387,-0.3556287417580222,-0.2021720820775682,-0.9255999576283241,0.48236838772472607,0.5023509032417718,49.51447661469933,LEV_ALL
18,0.7,25,3,63,5,2,5,200,60,10,-0.1702455112826277,-0.12907506076582198,-0.955209761378613,0.3805536502194329,0.10903052039412478,0.056340702418336705,-0.04115954404658584,-0.6141980532703354,-0.4034295217721973,-0.22524300873290715,-0.9160010042419517,0.45977022419053404,0.5120019797079931,28.374164810690424,LEV_ALL
18,0.5,25,1,63,5,2,10,200,60,10,-0.03284554133947011,-0.08953130875770055,-0.94850202835351,0.39970150790258,0.22222117336214675,0.1809375966189133,-0.0031780473876502624,-0.5574408147455179,-0.26177693221508863,-0.1845718746594558,-0.9304965222815673,0.4427145288340019,0.5644642415243751,40.28507795100223,LEV_ALL
18,0.5,25,3,63,5,2,10,200,60,10,-0.05194804839252141,-0.10094020248760416,-0.9585417006098534,0.4100082511130187,0.18153770553503273,0.20042735534872796,0.003426218511423995,-0.5678839731270076,-0.3139796146708279,-0.21339454362150634,-0.9433241199366982,0.5144069700195559,0.5751051719871318,25.3184855233853,LEV_ALL
18,0.6,25,1,63,5,2,10,200,60,10,-0.0035844782266572185,-0.07625285139228077,-0.9437792640467513,0.39293771934708843,0.28029769563600554,0.2199853969307032,0.012213025773789132,-0.47787666178475097,-0.24638556708629114,-0.173527905439412,-0.9200243700252572,0.46637096401699435,0.5498638950754764,42.15590200445434,LEV_ALL
18,0.6,25,3,63,5,2,10,200,60,10,-0.03875774294641936,-0.0921014131076977,-0.9489028277959036,0.40044812934476803,0.212372742681198,0.2062195051634426,0.006660168119900334,-0.5201502108860296,-0.2973178856189908,-0.19929074007988135,-0.9217373555805981,0.5035373907824334,0.5555555555555556,24.19599109131403,LEV_ALL
18,0.7,25,1,63,5,2,10,200,60,10,-0.16508208486907444,-0.12268575522471237,-0.9641194702034541,0.3709173214897637,0.12258934465707694,0.0641536969350246,-0.03801387825599356,-0.6314973083015595,-0.40955319195992085,-0.21571922277338218,-0.9362961511297223,0.47370688889494544,0.5023509032417718,45.39866369710467,LEV_ALL
18,0.7,25,3,63,5,2,10,200,60,10,-0.1950368455304625,-0.1376680588130217,-0.9676046027859884,0.38129693986833624,0.09300241492905198,0.04845205656162687,-0.04499336323041825,-0.6122096920201728,-0.44958919242666734,-0.2383825216702059,-0.9334072906266413,0.4980412489882942,0.5120019797079931,24.320712694877507,LEV_ALL
18,0.5,25,1,63,5,2,21,200,60,10,-0.08482150517480545,-0.10940762855775432,-0.9636159866807656,0.40232000071795176,0.15597907937297056,0.1659161960809508,-0.009343941426679936,-0.6902035990165589,-0.3538793230039213,-0.21762475443366291,-0.9451473946042164,0.5197955190848721,0.5644642415243751,36.543429844098,LEV_ALL
18,0.5,25,3,63,5,2,21,200,60,10,-0.09293450822713296,-0.1216976339561241,-0.9680228633039103,0.42255746093441265,0.12482228561752297,0.14948162860729722,-0.017549794431064303,-0.6991389062474157,-0.3402768926046181,-0.233640217825004,-0.9499044273147105,0.4897585212119153,0.5751051719871318,21.327394209354118,LEV_ALL
18,0.6,25,1,63,5,2,21,200,60,10,-0.049136129111985005,-0.09355502110672875,-0.9511985185329315,0.39515438096134137,0.20698536615694987,0.19919430845846864,0.003944096637078509,-0.6334068789301419,-0.3198928733113448,-0.19950269406155852,-0.9344094017973512,0.5190871817698135,0.5498638950754764,38.60133630289532,LEV_ALL
18,0.6,25,3,63,5,2,21,200,60,10,-0.04344568124958961,-0.09888890546939988,-0.9452907464892558,0.41269477608308625,0.18829480108526428,0.16309099022514084,-0.01118125152327476,-0.6702111493731773,-0.2579661103581823,-0.19517837789724757,-0.9159596879198326,0.42105710058332313,0.5555555555555556,20.26726057906459,LEV_ALL
18,0.7,25,1,63,5,2,21,200,60,10,-0.17013786136902856,-0.1247176557152202,-0.9649070392402197,0.37176547160345547,0.11811486405675656,0.06872007356488387,-0.03750028785219994,-0.7306904917868842,-0.42903282256557085,-0.22024651890053293,-0.935385740625137,0.4977528961304547,0.5023509032417718,41.96881959910913,LEV_ALL
18,0.7,25,3,63,5,2,21,200,60,10,-0.16030877004385843,-0.13168989324851954,-0.9618339299279504,0.39267553197969923,0.10389807786535846,0.032123901000907784,-0.05290770407894674,-0.7339423774968995,-0.35882468764892067,-0.21875913950696602,-0.9187371212827773,0.39094858864982845,0.5120019797079931,20.391982182628063,LEV_ALL
18,0.5,25,1,63,5,3,5,200,60,10,0.05486265776410612,-0.04173818052148248,-0.8637261941461851,0.3500763333033203,0.5047608646842231,0.14577355190053246,-0.005196396356590083,-0.4590335594865488,-0.03768922974759307,-0.084392478129244,-0.8505033614525404,0.18346278164812552,0.5644642415243751,43.02895322939867,LEV_ALL
18,0.5,25,3,63,5,3,5,200,60,10,0.06929305126946442,-0.04014303668630814,-0.8569867430083951,0.36113698613114,0.5184045874213618,0.20747714630122419,0.01390857896589437,-0.5235109394402999,-0.06819028979590659,-0.10203578289013926,-0.8569867430083951,0.2756674360971308,0.5751051719871318,28.374164810690424,LEV_ALL
18,0.6,25,1,63,5,3,5,200,60,10,0.05528423053901848,-0.03994315600843934,-0.8705986317895195,0.3442959103723145,0.5201383972713937,0.154241098422484,-0.002114339233471374,-0.4457951412035769,-0.04757186468791246,-0.08404009578046479,-0.85121294641249,0.20181296311039648,0.5498638950754764,44.73348181143281,LEV_ALL
18,0.6,25,3,63,5,3,5,200,60,10,0.0389278071448286,-0.04805144328279709,-0.8632933418750696,0.35284004325121526,0.45399583827225665,0.1918133310889275,0.009220724482104314,-0.5317439228715447,-0.1172291214198984,-0.1133685072092524,-0.8556009704129877,0.3090424525088259,0.5555555555555556,26.877505567928733,LEV_ALL
18,0.7,25,1,63,5,3,5,200,60,10,-0.1462056311798268,-0.09626985767456075,-0.9299997333941527,0.32564598894703894,0.19726509154722424,-0.008793841120233353,-0.047581218539138104,-0.5605795513768195,-0.29043679793065097,-0.15216426093072444,-0.8792538940271535,0.2816429568104176,0.5023509032417718,47.664439495174456,LEV_ALL
