Date,ret_1m,ret_3m,ret_6m,ret_12m,mom_12_1,dist_52w_high,dist_52w_low,age_52w_high,vol_20d,vol_ratio_20_60,volu_trend,updown_21,max_dret_21,beta_120,corr_120,range_contr,higher_lows6,dd_from_ath,regime_on
2007-11-08,0.08672017463296465,0.07966774551471802,0.0826226960127369,0.12485109566976031,0.1255351555101255,0.10854694915839506,0.09680573766374526,-0.07595947805745727,-0.0003301812541512615,-0.03212028808781011,-0.020596084108611974,0.08792841916263071,-0.0460264989653041,0.012155661264747777,0.02871348329705179,-0.008226264146052936,0.044801233739844584,0.13331229012273532,False
2007-11-23,-0.020352386100319825,0.10703326128116243,0.1385563497451051,0.15133051527472233,0.18334581111328674,0.06339569949670854,0.09098102852216401,-0.0873072449550081,-0.01599927370206264,-0.057432341637775816,-0.019550545030286994,0.06133986041653057,-0.07139531326872495,0.01908905362022604,0.022216504593231712,-0.0622645683571929,0.05809645600381575,0.07120447040963349,False
2007-12-07,-0.035903785013523294,0.15786130873765047,0.1926043395835354,0.19772581635776942,0.2134891795635317,0.18414840273978694,0.06038667382555377,-0.13872624032320982,-0.1322989992198927,-0.05794066719649241,0.0013936720378710222,0.11164870122390366,-0.16781860461731735,-0.13209317709388907,-0.04337143886100812,0.05418466346467637,0.1265851871579845,0.18722364041567768,True
2007-12-21,-0.0335584331878241,0.10850406899731566,0.14701898621872597,0.15947755759425428,0.18702592527426434,0.11096504399170057,0.07396234905364356,-0.09876263661693152,-0.07260166114903467,-0.03975539430669814,-0.07854640960943403,0.06043887684162459,-0.11268274104239301,-0.11090154965398948,-0.07137280416395576,0.10296667091093883,0.07943972048739263,0.12629437447339326,True
2008-01-08,0.005618360712834505,0.07718886414906395,0.05505778865027979,0.09260698231501745,0.1199850653575442,0.039173514039211856,0.014703970288734982,-0.026662748820882237,-0.027004716981132073,0.09010949606671792,-0.09579236494916804,0.01995335565099702,-0.06437311468622464,-0.10077051533706384,-0.08225617437670289,0.051371233639154266,0.03213643020206701,0.05228374498399632,False
2008-01-23,-0.13561995704417487,0.05929826725489059,0.11623282453930214,0.17745904063405693,0.18679947654817533,0.08500388854978962,-0.05803612698940121,-0.09537741808357161,-0.13959639498432602,-0.10417763352457562,-0.08119665216225562,-0.08385773832309669,-0.17393091618856096,-0.11623026103770545,-0.044436469106143614,0.12049755415126434,0.05314508298579244,0.09557272014860396,False
2008-02-06,-0.04704787542810705,0.11672483601323505,0.2446378870887411,0.2696730644111906,0.2284789584195895,0.24095546136835125,-0.019670321883364997,-0.13186285171954787,-0.2558556335984211,-0.08252646832672858,-0.006187682140878687,-0.08897536506757359,-0.19556147326870613,-0.19238932997392555,0.0054891893475522225,0.13273144782027027,0.08308519750254503,0.236504148484604,False
2008-02-21,-0.04858398154060488,0.06796525802519303,0.2292286789910058,0.2382962678180635,0.23220078961376944,0.2601107048257949,-0.05396678558979873,-0.10690786363307068,-0.27139628199918736,0.02947817472052996,0.0577971642604495,0.017858033973296494,-0.20456405642305686,-0.24436725456303282,-0.03228510532329417,0.03691245427061645,-0.004108236376121322,0.24240280170752196,False
2008-03-06,-0.09397606644188933,-0.02177722470540431,0.06959577241965254,0.008739539164578612,0.036100431773821495,0.08920694500696898,-0.11878999125342486,0.08448036728535065,-0.22705250110480688,-0.09172569054237888,0.0661419429616725,-0.0712075336002261,-0.2317269258908679,-0.14825165437975274,0.03434688280025542,-0.024256840959048752,-0.23687489037914908,0.07542357818680842,False
2008-03-20,0.06605244377526027,0.05900729958785628,0.1653143585386576,0.07640770095226829,0.06503851954811615,0.24473947167023957,-0.1587679987150812,0.06504873896276081,-0.34622463369744483,-0.1727731117288697,0.09982369686533439,0.03721469757922559,-0.29600718578241625,-0.25395999013176995,0.02316857258953968,0.032373987292516365,-0.15025160144468516,0.21628462990225042,False
2008-04-04,-0.047686501192149046,0.017652159400940386,0.14493237359958205,0.046274102442775175,0.05963284438398297,0.21514654821659654,-0.3435528390417642,0.03699590937324869,-0.43632379404423294,-0.17701271496791962,0.03734362985745549,-0.10233332601868488,-0.3734987229349278,-0.3862135020607187,-0.027227607824925993,0.04691658780386822,-0.14250700427549942,0.21829335040774847,False
2008-04-18,-0.3178420252473195,-0.22633604101991525,0.18181363029452663,0.08277766631218487,0.14931501646091702,0.21667248452912763,-0.31911702348151655,-0.03732323517827904,-0.3738458271769228,-0.002260276186194106,0.024760086868612856,-0.2214947243196304,-0.36768981944875545,-0.41486442202505885,-0.09568719304064817,0.0371615711282284,-0.15177146196243513,0.21300636574933549,False
